GeographyCode,DC3606NI0001,DC3606NI0002,DC3606NI0003,DC3606NI0004,DC3606NI0005,DC3606NI0006,DC3606NI0007,DC3606NI0008,DC3606NI0009,DC3606NI0010,DC3606NI0011,DC3606NI0012,DC3606NI0013,DC3606NI0014,DC3606NI0015,DC3606NI0016,DC3606NI0017,DC3606NI0018,DC3606NI0019,DC3606NI0020,DC3606NI0021,DC3606NI0022,DC3606NI0023,DC3606NI0024,DC3606NI0025,DC3606NI0026,DC3606NI0027,DC3606NI0028,DC3606NI0029,DC3606NI0030,DC3606NI0031,DC3606NI0032,DC3606NI0033,DC3606NI0034,DC3606NI0035,DC3606NI0036,DC3606NI0037,DC3606NI0038,DC3606NI0039,DC3606NI0040,DC3606NI0041,DC3606NI0042,DC3606NI0043,DC3606NI0044,DC3606NI0045,DC3606NI0046,DC3606NI0047,DC3606NI0048,DC3606NI0049,DC3606NI0050,DC3606NI0051,DC3606NI0052,DC3606NI0053,DC3606NI0054,DC3606NI0055,DC3606NI0056,DC3606NI0057,DC3606NI0058,DC3606NI0059,DC3606NI0060,DC3606NI0061,DC3606NI0062,DC3606NI0063,DC3606NI0064,DC3606NI0065,DC3606NI0066,DC3606NI0067,DC3606NI0068,DC3606NI0069,DC3606NI0070,DC3606NI0071,DC3606NI0072,DC3606NI0073,DC3606NI0074,DC3606NI0075,DC3606NI0076,DC3606NI0077,DC3606NI0078,DC3606NI0079,DC3606NI0080,DC3606NI0081,DC3606NI0082,DC3606NI0083,DC3606NI0084,DC3606NI0085,DC3606NI0086,DC3606NI0087,DC3606NI0088,DC3606NI0089,DC3606NI0090,DC3606NI0091,DC3606NI0092,DC3606NI0093,DC3606NI0094,DC3606NI0095,DC3606NI0096,DC3606NI0097,DC3606NI0098,DC3606NI0099,DC3606NI0100,DC3606NI0101,DC3606NI0102,DC3606NI0103,DC3606NI0104,DC3606NI0105,DC3606NI0106,DC3606NI0107,DC3606NI0108,DC3606NI0109,DC3606NI0110,DC3606NI0111,DC3606NI0112,DC3606NI0113,DC3606NI0114,DC3606NI0115,DC3606NI0116,DC3606NI0117,DC3606NI0118,DC3606NI0119,DC3606NI0120,DC3606NI0121,DC3606NI0122,DC3606NI0123,DC3606NI0124,DC3606NI0125,DC3606NI0126,DC3606NI0127,DC3606NI0128,DC3606NI0129,DC3606NI0130,DC3606NI0131,DC3606NI0132,DC3606NI0133,DC3606NI0134,DC3606NI0135,DC3606NI0136,DC3606NI0137,DC3606NI0138,DC3606NI0139,DC3606NI0140,DC3606NI0141,DC3606NI0142,DC3606NI0143,DC3606NI0144,DC3606NI0145,DC3606NI0146,DC3606NI0147,DC3606NI0148,DC3606NI0149,DC3606NI0150,DC3606NI0151,DC3606NI0152,DC3606NI0153,DC3606NI0154,DC3606NI0155,DC3606NI0156,DC3606NI0157,DC3606NI0158,DC3606NI0159,DC3606NI0160,DC3606NI0161,DC3606NI0162,DC3606NI0163,DC3606NI0164,DC3606NI0165,DC3606NI0166,DC3606NI0167,DC3606NI0168,DC3606NI0169,DC3606NI0170,DC3606NI0171,DC3606NI0172,DC3606NI0173,DC3606NI0174,DC3606NI0175,DC3606NI0176,DC3606NI0177,DC3606NI0178,DC3606NI0179,DC3606NI0180,DC3606NI0181,DC3606NI0182
95BB10,2465,1583,311,816,77,243,86,50,882,549,106,75,107,45,136,47,6,25,3,11,2,0,89,71,1,4,11,2,41,12,1,7,0,4,0,0,29,22,0,2,5,0,19,0,0,0,0,0,0,0,19,6,4,0,9,0,227,45,12,18,4,7,4,0,182,115,1,4,56,6,28,9,2,5,0,2,0,0,19,3,3,0,10,3,133,49,15,17,4,9,2,2,84,23,5,4,48,4,264,96,23,36,3,20,13,1,168,106,3,6,49,4,175,85,12,43,7,10,12,1,90,52,7,3,22,6,38,6,0,2,1,2,0,1,32,16,2,0,12,2,161,63,13,31,5,10,2,2,98,74,1,2,19,2,143,66,18,29,8,7,3,1,77,48,5,4,19,1,1638,1202,229,646,49,178,55,45,436,261,85,57,8,25
95BB11,2152,1330,318,707,39,105,100,61,822,462,92,72,146,50,106,38,11,18,1,6,2,0,68,53,1,4,7,3,31,6,1,3,0,1,0,1,25,18,0,0,6,1,24,4,0,1,0,0,2,1,20,9,1,0,10,0,324,54,20,26,1,2,4,1,270,158,0,9,93,10,49,17,3,8,0,0,2,4,32,7,9,0,14,2,170,51,21,20,0,4,6,0,119,42,2,9,59,7,321,81,29,37,3,4,7,1,240,142,0,11,78,9,235,79,22,34,3,5,10,5,156,92,7,7,44,6,47,2,2,0,0,0,0,0,45,26,0,1,17,1,181,48,13,25,1,6,3,0,133,90,1,1,35,6,157,57,19,25,5,4,4,0,100,55,5,5,27,8,1290,1013,224,559,29,78,73,50,277,137,71,44,4,21
95BB12,2025,1255,317,635,49,94,106,54,770,388,99,106,128,49,121,43,8,27,1,5,1,1,78,54,1,9,9,5,25,10,2,6,1,1,0,0,15,8,0,0,6,1,24,7,3,2,0,1,1,0,17,7,1,0,9,0,219,38,6,18,6,2,5,1,181,97,0,4,74,6,41,16,6,6,0,1,3,0,25,5,4,0,15,1,145,54,16,23,4,2,8,1,91,27,3,9,48,4,260,79,16,43,8,3,8,1,181,97,0,9,71,4,177,77,21,32,1,8,11,4,100,52,5,12,29,2,42,6,1,2,0,0,3,0,36,15,0,1,19,1,152,46,9,24,3,5,4,1,106,68,1,4,31,2,129,61,16,29,3,4,8,1,68,32,4,4,27,1,1300,941,242,482,31,71,70,45,359,168,83,70,5,33
95BB13,3277,2263,509,1252,79,173,127,123,1014,501,163,116,182,52,174,86,16,51,3,7,7,2,88,63,1,6,16,2,32,8,0,6,0,0,2,0,24,15,2,1,5,1,29,6,1,5,0,0,0,0,23,6,1,1,15,0,350,84,29,40,6,5,4,0,266,132,6,8,112,8,35,8,3,1,0,1,2,1,27,3,7,0,15,2,221,90,31,39,3,6,11,0,131,39,4,13,70,5,395,154,42,82,6,10,12,2,241,115,6,14,97,9,306,154,30,82,6,13,11,12,152,76,11,14,45,6,43,7,0,4,1,2,0,0,36,11,0,2,22,1,283,100,33,52,2,8,3,2,183,117,9,4,47,6,175,102,37,49,4,9,2,1,73,36,4,4,25,4,2163,1722,370,961,61,135,90,105,441,194,133,74,10,30
95BB14,2283,1603,300,821,98,272,49,63,680,379,138,60,56,47,119,61,11,23,6,16,3,2,58,49,1,1,3,4,25,13,5,2,1,5,0,0,12,6,0,0,5,1,20,6,1,4,0,1,0,0,14,2,4,0,7,1,174,53,7,26,7,11,2,0,121,72,3,6,34,6,22,11,2,3,2,0,2,2,11,0,5,0,5,1,68,30,8,9,1,9,3,0,38,16,3,2,16,1,180,74,14,30,13,14,3,0,106,62,4,4,31,5,145,71,9,30,7,21,2,2,74,44,9,5,12,4,18,3,0,2,1,0,0,0,15,7,2,0,5,1,150,62,10,35,1,13,2,1,88,67,1,2,17,1,102,53,9,31,3,8,0,2,49,30,0,4,11,4,1624,1269,233,667,71,205,37,56,355,165,118,41,4,27
95BB15,2527,1685,290,822,77,296,114,86,842,371,128,120,162,61,113,38,5,22,2,9,0,0,75,51,2,4,16,2,31,5,1,2,0,2,0,0,26,10,0,3,11,2,21,5,3,0,0,1,0,1,16,4,2,0,9,1,300,69,17,24,7,16,4,1,231,112,2,10,99,8,34,10,2,2,0,2,2,2,24,3,4,4,12,1,147,42,11,14,3,8,6,0,105,22,3,12,60,8,302,97,20,35,10,23,8,1,205,105,4,8,81,7,220,93,15,51,5,12,5,5,127,67,10,10,36,4,26,3,1,1,0,0,0,1,23,5,0,0,16,2,157,54,10,27,3,9,3,2,103,66,5,3,28,1,125,62,10,29,3,13,4,3,63,34,2,6,19,2,1694,1331,221,661,54,229,93,73,363,120,105,87,11,40
95BB16,2328,1603,301,854,82,265,39,62,725,413,128,78,61,45,126,62,9,31,5,16,1,0,64,47,1,3,9,4,24,11,4,4,0,3,0,0,13,8,0,0,4,1,16,5,2,1,0,2,0,0,11,3,1,1,5,1,181,46,10,19,6,8,2,1,135,84,2,5,39,5,22,10,3,4,0,3,0,0,12,0,3,2,5,2,80,39,12,15,2,9,1,0,41,15,0,5,16,5,215,93,21,44,10,15,2,1,122,86,1,2,27,6,150,82,7,48,8,12,1,6,68,51,5,3,7,2,13,5,0,2,0,3,0,0,8,5,0,1,1,1,160,72,12,42,8,6,2,2,88,59,4,3,17,5,106,62,14,24,5,17,2,0,44,27,5,1,9,2,1664,1252,232,681,53,201,32,53,412,208,111,61,7,25
95BB17,2532,1823,400,991,66,193,108,65,709,324,112,98,131,44,143,72,11,47,3,9,2,0,71,56,0,3,11,1,26,8,1,5,0,1,1,0,18,11,0,0,6,1,21,4,1,2,0,1,0,0,17,6,3,0,8,0,281,78,13,44,3,10,7,1,203,112,3,6,81,1,37,13,4,2,1,2,2,2,24,3,8,0,11,2,185,79,22,36,4,6,11,0,106,27,3,13,59,4,300,111,31,55,10,5,9,1,189,97,3,9,76,4,222,110,26,61,5,9,8,1,112,57,10,6,37,2,34,7,0,6,0,1,0,0,27,9,1,1,16,0,162,63,11,35,5,6,5,1,99,63,1,1,33,1,138,75,22,34,4,9,5,1,63,27,9,2,23,2,1670,1368,297,754,44,145,69,59,302,106,87,72,5,32
95BB18,3015,2042,384,1154,79,264,94,67,973,483,121,118,190,61,153,57,8,30,4,13,2,0,96,71,3,4,15,3,33,3,0,2,0,0,0,1,30,16,2,0,11,1,24,1,1,0,0,0,0,0,23,4,2,1,16,0,375,71,14,33,4,17,2,1,304,171,4,10,112,7,45,11,2,4,1,2,1,1,34,11,4,1,16,2,183,50,17,19,4,5,2,3,133,33,4,7,82,7,384,106,18,56,7,19,5,1,278,160,3,7,97,11,271,101,23,56,5,9,4,4,170,96,12,5,47,10,54,12,3,5,2,1,0,1,42,15,1,0,25,1,229,86,18,38,6,19,4,1,143,96,1,3,40,3,170,77,20,35,4,13,3,2,93,52,5,4,28,4,1987,1614,297,937,56,186,79,59,373,147,91,90,13,32
95BB19,3491,2627,596,1534,70,188,102,137,864,418,161,114,117,54,195,108,22,70,2,9,3,2,87,70,1,2,12,2,31,18,3,13,0,2,0,0,13,6,0,2,4,1,32,10,4,4,0,0,1,1,22,5,4,0,12,1,294,95,26,56,3,5,4,1,199,110,4,9,69,7,48,17,4,6,0,0,4,3,31,1,10,2,15,3,186,90,30,47,0,4,8,1,96,28,4,11,45,8,329,141,36,78,5,17,3,2,188,105,5,10,64,4,298,170,36,95,5,7,15,12,128,71,14,11,28,4,34,9,2,7,0,0,0,0,25,12,1,1,10,1,222,88,20,54,5,3,5,1,134,94,4,1,31,4,167,99,32,53,1,7,1,5,68,37,4,5,16,6,2418,2006,443,1185,54,143,68,113,412,170,126,79,6,31
95BB20,2495,1537,282,711,56,254,174,60,958,393,147,94,235,89,111,42,5,15,3,12,7,0,69,49,2,1,13,4,32,9,1,3,1,2,2,0,23,13,1,1,7,1,28,4,2,0,0,0,2,0,24,7,2,0,12,3,394,74,17,31,3,13,10,0,320,150,3,3,154,10,38,7,1,1,0,2,3,0,31,3,4,0,16,8,193,50,17,19,2,5,5,2,143,23,2,9,90,19,374,91,23,41,5,13,9,0,283,127,2,7,131,16,236,94,20,38,4,14,13,5,142,70,13,9,45,5,47,6,3,1,1,1,0,0,41,15,0,0,26,0,187,59,13,29,1,12,4,0,128,77,2,2,41,6,131,40,10,21,1,6,2,0,91,42,5,4,32,8,1586,1200,212,567,40,198,130,53,386,138,125,69,13,41
95BB21,3420,2209,462,1123,83,314,137,90,1211,580,149,161,239,82,184,63,10,38,6,4,4,1,121,85,2,4,25,5,48,10,1,5,2,2,0,0,38,25,0,2,10,1,49,14,1,8,2,0,1,2,35,8,4,2,18,3,506,110,24,50,9,18,8,1,396,219,7,11,149,10,65,23,6,6,0,2,3,6,42,3,11,0,25,3,232,74,15,35,8,7,6,3,158,56,3,13,73,13,501,154,34,72,8,27,12,1,347,191,3,13,131,9,300,122,24,67,7,16,4,4,178,102,18,9,43,6,52,9,2,3,0,4,0,0,43,16,0,0,26,1,295,95,17,45,7,18,6,2,200,134,3,9,48,6,225,102,18,49,8,16,8,3,123,63,6,9,40,5,2134,1675,356,867,49,234,96,73,459,163,121,114,17,44
95BB22,2146,1432,330,763,33,96,159,51,714,223,94,124,190,83,102,45,7,26,2,4,4,2,57,34,1,4,14,4,33,10,1,8,0,0,0,1,23,8,1,0,13,1,42,3,1,1,1,0,0,0,39,2,2,0,34,1,294,58,17,28,1,5,7,0,236,95,4,4,120,13,44,12,5,4,0,0,3,0,32,0,6,2,18,6,211,69,24,24,2,4,12,3,142,21,5,14,89,13,287,83,23,42,3,6,8,1,204,80,2,11,95,16,226,104,22,61,2,7,8,4,122,35,4,13,55,15,49,4,0,3,0,0,1,0,45,6,1,1,36,1,164,49,10,25,1,6,5,2,115,52,3,6,45,9,134,64,15,34,1,5,9,0,70,18,7,7,34,4,1356,1088,248,586,23,74,118,39,268,64,74,82,7,41
95BB23,2317,1604,361,906,60,141,60,76,713,458,113,61,49,32,149,70,14,43,1,7,4,1,79,68,2,2,6,1,26,10,2,6,0,1,0,1,16,13,1,0,1,1,16,6,2,2,0,1,0,1,10,5,2,0,2,1,207,56,22,25,4,3,1,1,151,110,6,5,29,1,27,11,3,4,0,0,2,2,16,5,8,0,2,1,103,44,14,25,1,1,1,2,59,35,2,5,12,5,241,97,32,50,6,6,2,1,144,100,1,11,28,4,166,83,18,48,5,3,5,4,83,58,6,5,12,2,19,4,1,3,0,0,0,0,15,11,0,0,3,1,169,75,16,49,3,6,0,1,94,74,2,3,13,2,137,58,13,29,3,7,3,3,79,52,4,6,10,7,1591,1249,277,704,44,117,44,63,342,193,91,37,6,15
95CC01,1864,1145,225,582,34,105,137,62,719,222,116,78,213,90,42,9,0,6,0,1,2,0,33,21,0,0,10,2,25,3,1,1,1,0,0,0,22,9,0,0,12,1,82,6,1,3,0,0,2,0,76,5,3,0,58,10,245,30,7,15,2,3,2,1,215,91,4,5,105,10,106,10,4,3,0,0,2,1,96,4,9,1,69,13,184,24,6,10,0,3,4,1,160,23,2,6,112,17,196,52,8,36,1,3,2,2,144,77,0,7,53,7,137,54,12,23,2,4,10,3,83,36,7,7,27,6,46,6,1,3,0,1,1,0,40,13,0,1,21,5,123,34,10,16,2,2,4,0,89,39,2,1,41,6,91,47,10,26,2,3,5,1,44,16,1,3,19,5,1226,941,183,477,27,89,110,55,285,72,99,58,10,46
95CC02,1971,1400,241,657,70,257,98,77,571,216,137,68,110,40,66,31,1,14,0,14,2,0,35,22,0,0,11,2,25,13,2,3,1,5,2,0,12,6,0,0,4,2,22,4,0,1,1,0,0,2,18,5,3,0,8,2,172,43,11,14,6,9,2,1,129,62,0,5,57,5,33,13,3,2,1,1,2,4,20,2,6,0,12,0,105,22,6,9,1,1,5,0,83,22,2,11,45,3,162,56,13,22,5,13,2,1,106,53,0,5,44,4,97,49,11,16,2,9,5,6,48,21,3,4,18,2,16,3,0,2,0,1,0,0,13,5,0,1,6,1,116,39,4,21,1,10,2,1,77,48,1,2,22,4,75,35,12,13,0,6,3,1,40,18,2,4,15,1,1474,1184,194,571,58,217,78,66,290,82,125,48,7,28
95CC03,1989,1199,276,575,25,79,196,48,790,201,128,127,227,107,68,19,1,11,1,2,4,0,49,26,1,6,12,4,40,9,4,3,0,1,1,0,31,14,2,1,11,3,31,10,1,5,0,1,3,0,21,3,3,1,12,2,266,47,10,22,0,3,10,2,219,75,4,5,118,17,44,13,4,5,0,1,3,0,31,2,7,0,18,4,229,47,15,16,2,3,10,1,182,24,7,20,109,22,210,36,8,20,0,4,4,0,174,54,4,7,97,12,174,53,11,20,1,6,11,4,121,36,6,10,57,12,38,9,3,4,1,0,1,0,29,7,1,1,19,1,132,38,11,23,0,1,3,0,94,31,2,1,50,10,118,40,18,16,0,0,6,0,78,32,2,1,33,10,1311,978,218,473,22,65,158,42,333,67,108,89,16,53
95CC04,1699,1164,228,532,54,208,84,58,535,177,129,88,84,57,55,21,7,10,0,2,2,0,34,23,0,3,8,0,28,14,2,7,2,2,1,0,14,9,0,0,4,1,25,3,0,2,0,0,0,1,22,9,1,0,8,4,156,28,6,7,4,8,3,0,128,68,0,0,54,6,33,12,1,8,0,1,1,1,21,7,1,0,8,5,94,33,11,11,1,3,6,1,61,21,0,6,28,6,166,49,15,20,1,7,5,1,117,62,0,6,43,6,104,39,7,17,3,2,6,4,65,31,5,6,17,6,23,4,0,3,0,0,1,0,19,8,0,0,8,3,97,33,6,9,4,8,5,1,64,39,0,4,18,3,73,34,11,15,0,5,3,0,39,16,2,5,12,4,1248,968,182,451,44,178,63,50,280,53,121,66,6,34
95CC05,1935,1314,240,677,55,199,79,64,621,238,128,80,111,64,76,27,4,11,4,7,1,0,49,34,0,2,11,2,19,10,0,4,2,3,1,0,9,4,0,0,5,0,22,5,2,3,0,0,0,0,17,1,1,0,15,0,208,35,3,18,3,5,5,1,173,85,1,4,72,11,27,8,3,4,0,0,1,0,19,1,2,0,14,2,89,26,8,10,2,4,1,1,63,13,1,3,41,5,198,59,8,32,6,7,5,1,139,72,1,5,54,7,123,50,8,23,1,5,9,4,73,38,10,4,17,4,27,6,0,4,0,2,0,0,21,5,1,0,15,0,121,43,5,24,2,7,4,1,78,47,1,6,18,6,99,40,5,19,3,11,0,2,59,30,2,6,15,6,1357,1081,201,568,40,163,54,55,276,65,111,57,9,34
95CC06,2003,1391,257,805,40,126,109,54,612,299,103,64,105,41,86,41,13,18,3,4,2,1,45,38,1,1,5,0,17,7,0,6,0,0,0,1,10,7,0,0,3,0,23,9,0,5,0,1,2,1,14,4,1,0,8,1,199,55,15,26,2,7,5,0,144,87,1,1,50,5,39,9,1,5,0,0,2,1,30,2,4,1,20,3,119,44,14,23,1,2,4,0,75,17,1,3,49,5,193,68,18,36,3,5,6,0,125,75,1,3,45,1,129,57,7,37,1,7,1,4,72,47,4,4,16,1,31,7,3,2,0,1,1,0,24,12,1,0,11,0,107,40,7,23,1,7,2,0,67,45,0,2,16,4,85,41,13,21,1,3,3,0,44,18,3,4,19,0,1420,1130,200,653,33,103,93,48,290,123,91,46,2,28
95CC07,2417,1623,313,759,66,284,135,66,794,211,198,153,147,85,51,21,5,5,0,8,2,1,30,16,1,1,10,2,27,8,1,5,0,2,0,0,19,5,1,1,10,2,31,6,2,1,0,0,3,0,25,2,3,0,17,3,203,49,16,17,3,5,6,2,154,62,4,3,77,8,44,8,2,1,0,1,3,1,36,3,5,0,22,6,108,29,8,9,0,5,7,0,79,10,4,11,42,12,198,67,14,24,8,14,6,1,131,50,3,3,65,10,158,63,16,26,2,11,6,2,95,42,10,8,28,7,14,3,1,0,0,1,1,0,11,1,0,1,7,2,113,43,8,18,1,13,1,2,70,35,2,3,23,7,119,53,13,23,3,7,6,1,66,19,5,6,31,5,1804,1367,252,657,54,233,110,61,437,89,168,124,14,42
95CC08,1783,1110,222,568,28,95,152,45,673,222,133,104,134,80,65,22,5,11,0,2,4,0,43,26,0,1,14,2,24,7,0,5,0,1,0,1,17,6,0,0,9,2,20,5,1,4,0,0,0,0,15,4,0,0,11,0,223,45,12,21,1,3,8,0,178,88,3,3,80,4,27,12,1,7,0,1,3,0,15,1,1,0,10,3,139,36,8,15,1,2,9,1,103,23,1,7,59,13,202,53,16,18,0,5,14,0,149,75,5,1,61,7,152,57,12,34,1,4,5,1,95,44,4,8,33,6,35,5,1,1,0,1,2,0,30,11,0,1,17,1,138,43,8,21,1,7,5,1,95,56,1,4,32,2,114,36,12,16,1,1,4,2,78,33,3,5,31,6,1177,875,170,455,23,78,109,40,302,54,122,77,7,42
95CC09,2490,1809,316,993,79,284,79,58,681,312,140,82,91,56,123,68,21,26,5,15,1,0,55,43,2,2,6,2,16,6,1,1,2,2,0,0,10,3,0,1,5,1,18,5,0,5,0,0,0,0,13,2,2,1,6,2,186,52,16,19,4,11,2,0,134,77,2,6,41,8,38,6,0,3,0,1,2,0,32,1,7,1,20,3,83,35,12,6,4,6,6,1,48,15,0,6,26,1,180,75,23,25,5,18,3,1,105,64,4,4,26,7,128,72,16,38,2,8,5,3,56,28,10,5,10,3,11,5,1,2,1,1,0,0,6,5,0,0,1,0,108,45,7,20,5,10,3,0,63,39,2,4,16,2,103,48,9,27,3,6,3,0,55,32,3,1,14,5,1854,1487,241,853,58,223,58,54,367,141,118,62,9,37
95CC10,1889,1326,216,700,66,209,76,59,563,299,114,48,68,34,92,41,7,11,5,11,6,1,51,45,0,1,2,3,20,6,0,5,1,0,0,0,14,11,0,0,2,1,24,5,3,2,0,0,0,0,19,10,1,0,4,4,174,40,13,18,0,7,2,0,134,86,2,3,39,4,33,8,3,3,1,0,1,0,25,11,5,0,5,4,83,28,6,10,3,2,6,1,55,23,1,3,21,7,186,64,15,29,3,13,4,0,122,73,1,2,39,7,100,48,5,31,1,5,6,0,52,32,3,1,13,3,19,0,0,0,0,0,0,0,19,12,0,0,3,4,118,42,8,19,3,7,5,0,76,58,1,3,13,1,84,43,10,21,3,6,2,1,41,21,2,3,11,4,1362,1077,168,581,50,169,53,56,285,125,101,38,5,16
95CC11,1334,794,160,394,12,88,118,22,540,194,78,78,125,65,74,18,2,10,1,1,4,0,56,33,1,3,12,7,26,7,0,2,0,0,5,0,19,11,0,2,4,2,21,3,2,1,0,0,0,0,18,5,1,1,7,4,179,23,9,7,0,2,4,1,156,66,4,8,62,16,32,5,1,2,0,0,2,0,27,3,1,0,15,8,97,24,5,6,0,0,12,1,73,16,2,7,38,10,148,26,9,10,0,5,2,0,122,61,2,6,44,9,131,34,14,10,0,4,6,0,97,50,6,8,26,7,19,0,0,0,0,0,0,0,19,12,0,1,3,3,78,14,3,6,0,1,4,0,64,34,1,4,19,6,61,19,6,7,1,1,3,1,42,13,2,2,20,5,889,663,126,344,10,75,89,19,226,66,65,50,18,27
95CC12,1965,1367,249,674,45,255,74,70,598,236,140,68,100,54,82,32,10,9,1,4,7,1,50,38,1,1,7,3,25,12,1,5,2,1,2,1,13,4,0,0,9,0,19,6,0,5,0,0,0,1,13,3,1,0,8,1,177,42,8,21,6,7,0,0,135,76,3,3,46,7,23,6,0,4,0,0,0,2,17,2,5,1,7,2,87,30,10,11,2,2,3,2,57,13,3,7,30,4,189,62,16,27,4,9,6,0,127,69,2,4,47,5,141,75,14,35,4,15,3,4,66,31,10,4,16,5,23,7,0,4,1,0,2,0,16,7,1,1,6,1,93,39,4,21,3,8,1,2,54,36,2,1,15,0,104,56,9,23,3,12,7,2,48,23,3,2,14,6,1405,1101,194,558,26,210,54,59,304,92,119,51,10,32
95CC13,1784,1275,259,605,41,225,82,63,509,161,118,73,109,48,64,32,4,15,4,8,0,1,32,16,0,1,12,3,13,2,2,0,0,0,0,0,11,6,0,1,4,0,20,6,1,3,0,1,1,0,14,0,2,0,12,0,167,45,13,17,6,5,4,0,122,52,3,5,55,7,35,9,1,6,0,1,1,0,26,0,5,2,14,5,77,20,4,10,0,3,3,0,57,11,1,7,34,4,199,65,17,33,4,10,1,0,134,48,2,13,58,13,113,49,9,23,2,7,4,4,64,18,10,3,27,6,18,2,0,1,0,1,0,0,16,6,0,0,7,3,99,42,10,16,3,10,2,1,57,28,3,3,20,3,94,44,9,20,5,8,1,1,50,21,4,6,15,4,1261,1027,209,493,25,177,67,56,234,61,100,42,5,26
95CC14,2160,1526,318,849,60,176,66,57,634,294,97,79,133,31,100,45,11,21,2,9,2,0,55,38,1,1,13,2,13,6,1,2,1,2,0,0,7,2,0,0,5,0,24,5,1,2,0,1,0,1,19,2,2,2,12,1,216,52,14,25,4,6,3,0,164,70,2,2,83,7,28,9,2,4,0,0,2,1,19,1,3,0,14,1,120,53,16,27,2,3,4,1,67,9,0,3,49,6,234,94,24,53,5,6,6,0,140,71,3,5,58,3,149,77,11,43,2,7,6,8,72,42,10,3,17,0,30,4,0,3,0,1,0,0,26,9,1,1,14,1,118,55,14,29,3,7,2,0,63,37,1,4,21,0,112,59,11,35,3,5,4,1,53,26,1,2,21,3,1483,1192,247,672,41,141,45,46,291,128,77,61,8,17
95CC15,2065,1411,274,759,48,193,81,56,654,249,143,91,128,43,100,49,9,30,1,7,2,0,51,36,1,0,10,4,26,12,5,5,0,2,0,0,14,10,0,1,3,0,27,5,1,3,0,1,0,0,22,3,3,1,13,2,214,48,14,19,4,9,2,0,166,87,2,4,67,6,38,4,2,1,0,1,0,0,34,3,7,0,22,2,116,28,12,8,1,3,4,0,88,20,2,7,53,6,228,68,22,26,5,11,3,1,160,81,0,7,61,11,167,93,17,48,4,15,5,4,74,30,3,10,25,6,25,4,0,0,2,1,1,0,21,10,0,1,7,3,139,44,6,25,3,8,2,0,95,58,0,2,30,5,118,49,14,18,3,9,3,2,69,29,3,5,32,0,1429,1116,207,619,35,145,61,49,313,86,128,69,7,23
95CC16,1964,1300,268,691,37,158,78,68,664,262,112,85,165,40,97,39,7,22,3,6,1,0,58,37,1,3,17,0,31,9,2,4,1,1,0,1,22,9,3,1,9,0,44,7,2,2,0,1,2,0,37,6,4,0,27,0,244,46,9,23,4,5,5,0,198,86,5,7,95,5,60,15,6,6,0,1,2,0,45,2,7,0,33,3,136,43,9,22,4,1,5,2,93,13,0,14,59,7,217,68,18,33,3,7,4,3,149,69,3,9,65,3,150,71,13,40,2,7,4,5,79,33,6,7,28,5,24,5,2,1,0,0,2,0,19,8,1,0,10,0,129,39,7,20,2,4,5,1,90,58,4,5,22,1,115,56,18,26,0,7,2,3,59,20,4,6,27,2,1286,1025,204,556,25,125,61,54,261,89,90,52,11,19
95CC17,2001,1451,275,696,54,260,98,68,550,214,135,67,90,44,54,27,3,11,1,12,0,0,27,22,0,0,4,1,14,4,0,2,0,2,0,0,10,5,0,0,5,0,6,0,0,0,0,0,0,0,6,1,0,0,4,1,165,42,17,10,5,8,2,0,123,61,2,1,54,5,13,4,1,2,0,1,0,0,9,0,2,0,6,1,93,35,6,13,3,11,1,1,58,16,0,5,34,3,179,61,15,22,4,17,3,0,118,65,0,4,44,5,136,72,19,26,1,10,9,7,64,28,8,3,22,3,15,2,0,1,0,1,0,0,13,3,0,0,9,1,97,43,10,15,3,11,3,1,54,37,1,1,12,3,90,48,15,17,3,10,2,1,42,22,3,1,13,3,1466,1183,208,600,39,196,81,59,283,81,120,55,4,23
95CC18,1712,1125,219,647,50,103,70,36,587,273,111,57,100,46,59,28,1,20,2,4,1,0,31,23,0,1,6,1,26,10,0,8,1,1,0,0,16,8,0,1,7,0,29,8,2,5,0,0,1,0,21,1,3,0,15,2,193,39,8,24,2,1,4,0,154,81,3,7,56,7,29,10,3,6,0,0,0,1,19,1,5,0,12,1,104,38,3,22,2,1,9,1,66,12,0,4,42,8,180,52,11,30,3,4,2,2,128,68,2,5,50,3,127,53,7,28,1,6,9,2,74,45,5,3,19,2,25,7,0,7,0,0,0,0,18,9,0,1,7,1,131,39,6,25,2,2,4,0,92,53,2,4,28,5,80,35,8,20,1,4,1,1,45,23,2,4,12,4,1184,900,179,526,40,83,42,30,284,106,98,41,8,31
95CC19,1910,1345,264,676,53,243,57,52,565,218,115,73,115,44,89,33,5,15,2,10,1,0,56,36,0,5,13,2,22,11,1,8,1,1,0,0,11,8,0,0,3,0,23,7,1,4,1,1,0,0,16,0,4,0,12,0,187,43,7,18,8,7,3,0,144,65,4,3,67,5,29,8,2,4,0,0,1,1,21,1,3,0,16,1,94,31,11,14,2,1,3,0,63,16,1,4,38,4,208,76,15,39,8,12,2,0,132,58,2,5,61,6,121,52,14,30,1,2,3,2,69,37,4,1,25,2,21,3,2,1,0,0,0,0,18,6,0,0,11,1,111,48,9,21,3,14,1,0,63,37,1,3,20,2,104,48,15,21,5,5,2,0,56,32,1,3,17,3,1351,1083,199,556,35,200,44,49,268,75,103,57,8,25
