GeographyCode,DC2612NI0001,DC2612NI0002,DC2612NI0003,DC2612NI0004,DC2612NI0005,DC2612NI0006,DC2612NI0007,DC2612NI0008,DC2612NI0009,DC2612NI0010,DC2612NI0011,DC2612NI0012,DC2612NI0013,DC2612NI0014,DC2612NI0015,DC2612NI0016,DC2612NI0017,DC2612NI0018,DC2612NI0019,DC2612NI0020,DC2612NI0021,DC2612NI0022,DC2612NI0023,DC2612NI0024,DC2612NI0025,DC2612NI0026,DC2612NI0027,DC2612NI0028,DC2612NI0029,DC2612NI0030,DC2612NI0031,DC2612NI0032,DC2612NI0033,DC2612NI0034,DC2612NI0035,DC2612NI0036,DC2612NI0037,DC2612NI0038,DC2612NI0039,DC2612NI0040,DC2612NI0041,DC2612NI0042,DC2612NI0043,DC2612NI0044,DC2612NI0045,DC2612NI0046,DC2612NI0047,DC2612NI0048,DC2612NI0049,DC2612NI0050,DC2612NI0051,DC2612NI0052,DC2612NI0053,DC2612NI0054,DC2612NI0055,DC2612NI0056,DC2612NI0057,DC2612NI0058,DC2612NI0059,DC2612NI0060,DC2612NI0061,DC2612NI0062,DC2612NI0063,DC2612NI0064,DC2612NI0065,DC2612NI0066,DC2612NI0067,DC2612NI0068,DC2612NI0069,DC2612NI0070,DC2612NI0071,DC2612NI0072,DC2612NI0073,DC2612NI0074,DC2612NI0075,DC2612NI0076,DC2612NI0077,DC2612NI0078,DC2612NI0079,DC2612NI0080,DC2612NI0081,DC2612NI0082,DC2612NI0083,DC2612NI0084,DC2612NI0085,DC2612NI0086,DC2612NI0087,DC2612NI0088,DC2612NI0089,DC2612NI0090,DC2612NI0091,DC2612NI0092,DC2612NI0093,DC2612NI0094,DC2612NI0095,DC2612NI0096,DC2612NI0097,DC2612NI0098,DC2612NI0099,DC2612NI0100,DC2612NI0101,DC2612NI0102,DC2612NI0103,DC2612NI0104,DC2612NI0105,DC2612NI0106,DC2612NI0107,DC2612NI0108,DC2612NI0109,DC2612NI0110,DC2612NI0111,DC2612NI0112,DC2612NI0113,DC2612NI0114,DC2612NI0115,DC2612NI0116,DC2612NI0117,DC2612NI0118,DC2612NI0119,DC2612NI0120,DC2612NI0121,DC2612NI0122,DC2612NI0123,DC2612NI0124,DC2612NI0125,DC2612NI0126,DC2612NI0127,DC2612NI0128,DC2612NI0129,DC2612NI0130,DC2612NI0131,DC2612NI0132,DC2612NI0133,DC2612NI0134,DC2612NI0135,DC2612NI0136,DC2612NI0137,DC2612NI0138,DC2612NI0139,DC2612NI0140,DC2612NI0141,DC2612NI0142,DC2612NI0143,DC2612NI0144,DC2612NI0145,DC2612NI0146,DC2612NI0147,DC2612NI0148,DC2612NI0149,DC2612NI0150,DC2612NI0151,DC2612NI0152,DC2612NI0153,DC2612NI0154,DC2612NI0155,DC2612NI0156,DC2612NI0157,DC2612NI0158,DC2612NI0159,DC2612NI0160,DC2612NI0161,DC2612NI0162,DC2612NI0163,DC2612NI0164,DC2612NI0165,DC2612NI0166,DC2612NI0167,DC2612NI0168,DC2612NI0169,DC2612NI0170,DC2612NI0171,DC2612NI0172,DC2612NI0173,DC2612NI0174,DC2612NI0175,DC2612NI0176,DC2612NI0177,DC2612NI0178,DC2612NI0179,DC2612NI0180,DC2612NI0181,DC2612NI0182,DC2612NI0183,DC2612NI0184,DC2612NI0185,DC2612NI0186,DC2612NI0187,DC2612NI0188,DC2612NI0189,DC2612NI0190,DC2612NI0191,DC2612NI0192,DC2612NI0193,DC2612NI0194,DC2612NI0195,DC2612NI0196
95BB08,1938,1902,7,8,0,0,0,4,0,5,0,0,0,12,1317,1290,6,7,0,0,0,3,0,4,0,0,0,7,299,294,2,0,0,0,0,2,0,0,0,0,0,1,762,743,4,7,0,0,0,1,0,3,0,0,0,4,26,26,0,0,0,0,0,0,0,0,0,0,0,0,106,105,0,0,0,0,0,0,0,0,0,0,0,1,77,76,0,0,0,0,0,0,0,1,0,0,0,0,47,46,0,0,0,0,0,0,0,0,0,0,0,1,621,612,1,1,0,0,0,1,0,1,0,0,0,5,315,314,0,0,0,0,0,0,0,0,0,0,0,1,74,70,1,0,0,0,0,0,0,0,0,0,0,3,66,62,0,1,0,0,0,1,0,1,0,0,0,1,131,131,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
95BB09,2293,2259,18,4,0,0,0,2,4,0,0,0,0,6,1604,1571,18,4,0,0,0,2,4,0,0,0,0,5,322,319,1,0,0,0,0,1,0,0,0,0,0,1,934,908,16,4,0,0,0,1,2,0,0,0,0,3,59,58,1,0,0,0,0,0,0,0,0,0,0,0,153,152,0,0,0,0,0,0,0,0,0,0,0,1,63,61,0,0,0,0,0,0,2,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,689,688,0,0,0,0,0,0,0,0,0,0,0,1,453,453,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,0,0,0,0,1,61,61,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
95BB10,2465,2424,1,4,0,0,0,0,21,2,2,6,0,5,1583,1550,1,2,0,0,0,0,20,2,2,4,0,2,311,309,1,0,0,0,0,0,0,0,1,0,0,0,816,788,0,1,0,0,0,0,20,2,1,4,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,243,242,0,0,0,0,0,0,0,0,0,0,0,1,86,85,0,1,0,0,0,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,0,0,0,0,1,882,874,0,2,0,0,0,0,1,0,0,2,0,3,549,548,0,0,0,0,0,0,0,0,0,0,0,1,106,102,0,1,0,0,0,0,1,0,0,2,0,0,75,73,0,1,0,0,0,0,0,0,0,0,0,1,107,107,0,0,0,0,0,0,0,0,0,0,0,0,45,44,0,0,0,0,0,0,0,0,0,0,0,1
95BB11,2152,2130,2,2,0,0,0,0,4,0,1,0,0,13,1330,1312,2,2,0,0,0,0,4,0,1,0,0,9,318,311,0,0,0,0,0,0,0,0,1,0,0,6,707,698,0,2,0,0,0,0,4,0,0,0,0,3,39,39,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,61,59,2,0,0,0,0,0,0,0,0,0,0,0,822,818,0,0,0,0,0,0,0,0,0,0,0,4,462,462,0,0,0,0,0,0,0,0,0,0,0,0,92,91,0,0,0,0,0,0,0,0,0,0,0,1,72,70,0,0,0,0,0,0,0,0,0,0,0,2,146,146,0,0,0,0,0,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,0,0,0,0,1
95BB12,2025,1989,2,5,0,0,6,3,1,0,0,0,2,17,1255,1234,0,4,0,0,6,1,1,0,0,0,2,7,317,313,0,0,0,0,0,0,0,0,0,0,0,4,635,622,0,4,0,0,5,1,1,0,0,0,0,2,49,49,0,0,0,0,0,0,0,0,0,0,0,0,94,92,0,0,0,0,1,0,0,0,0,0,0,1,106,106,0,0,0,0,0,0,0,0,0,0,0,0,54,52,0,0,0,0,0,0,0,0,0,0,2,0,770,755,2,1,0,0,0,2,0,0,0,0,0,10,388,388,0,0,0,0,0,0,0,0,0,0,0,0,99,98,0,0,0,0,0,0,0,0,0,0,0,1,106,99,2,0,0,0,0,0,0,0,0,0,0,5,128,125,0,0,0,0,0,1,0,0,0,0,0,2,49,45,0,1,0,0,0,1,0,0,0,0,0,2
95BB13,3277,3230,3,11,1,0,1,1,0,1,3,0,3,23,2263,2229,1,8,1,0,1,1,0,1,2,0,3,16,509,501,0,3,0,0,0,0,0,0,1,0,1,3,1252,1235,1,3,1,0,1,1,0,1,0,0,1,8,79,78,0,0,0,0,0,0,0,0,0,0,0,1,173,171,0,0,0,0,0,0,0,0,0,0,1,1,127,124,0,0,0,0,0,0,0,0,1,0,0,2,123,120,0,2,0,0,0,0,0,0,0,0,0,1,1014,1001,2,3,0,0,0,0,0,0,1,0,0,7,501,501,0,0,0,0,0,0,0,0,0,0,0,0,163,161,1,1,0,0,0,0,0,0,0,0,0,0,116,112,0,2,0,0,0,0,0,0,0,0,0,2,182,179,1,0,0,0,0,0,0,0,0,0,0,2,52,48,0,0,0,0,0,0,0,0,1,0,0,3
95BB14,2283,2245,0,3,0,0,0,0,1,9,13,0,0,12,1603,1568,0,3,0,0,0,0,1,8,13,0,0,10,300,297,0,0,0,0,0,0,1,0,1,0,0,1,821,790,0,3,0,0,0,0,0,7,12,0,0,9,98,98,0,0,0,0,0,0,0,0,0,0,0,0,272,271,0,0,0,0,0,0,0,1,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,680,677,0,0,0,0,0,0,0,1,0,0,0,2,379,379,0,0,0,0,0,0,0,0,0,0,0,0,138,137,0,0,0,0,0,0,0,0,0,0,0,1,60,59,0,0,0,0,0,0,0,0,0,0,0,1,56,56,0,0,0,0,0,0,0,0,0,0,0,0,47,46,0,0,0,0,0,0,0,1,0,0,0,0
95BB15,2527,2498,0,4,0,1,8,0,4,0,3,2,1,6,1685,1662,0,3,0,1,7,0,4,0,2,2,0,4,290,288,0,0,0,0,2,0,0,0,0,0,0,0,822,808,0,1,0,0,3,0,4,0,2,2,0,2,77,77,0,0,0,0,0,0,0,0,0,0,0,0,296,295,0,0,0,0,0,0,0,0,0,0,0,1,114,108,0,2,0,1,2,0,0,0,0,0,0,1,86,86,0,0,0,0,0,0,0,0,0,0,0,0,842,836,0,1,0,0,1,0,0,0,1,0,1,2,371,371,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,120,117,0,0,0,0,1,0,0,0,0,0,1,1,162,160,0,1,0,0,0,0,0,0,0,0,0,1,61,60,0,0,0,0,0,0,0,0,1,0,0,0
95BB16,2328,2318,3,3,0,0,1,0,0,0,0,0,0,3,1603,1595,3,2,0,0,1,0,0,0,0,0,0,2,301,300,0,0,0,0,0,0,0,0,0,0,0,1,854,847,3,2,0,0,1,0,0,0,0,0,0,1,82,82,0,0,0,0,0,0,0,0,0,0,0,0,265,265,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,725,723,0,1,0,0,0,0,0,0,0,0,0,1,413,413,0,0,0,0,0,0,0,0,0,0,0,0,128,127,0,1,0,0,0,0,0,0,0,0,0,0,78,77,0,0,0,0,0,0,0,0,0,0,0,1,61,61,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0
95BB17,2532,2503,4,7,0,0,1,3,0,0,3,0,0,11,1823,1799,2,7,0,0,1,1,0,0,3,0,0,10,400,393,1,0,0,0,0,0,0,0,2,0,0,4,991,978,1,6,0,0,1,0,0,0,1,0,0,4,66,66,0,0,0,0,0,0,0,0,0,0,0,0,193,190,0,0,0,0,0,1,0,0,0,0,0,2,108,108,0,0,0,0,0,0,0,0,0,0,0,0,65,64,0,1,0,0,0,0,0,0,0,0,0,0,709,704,2,0,0,0,0,2,0,0,0,0,0,1,324,324,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,98,95,0,0,0,0,0,2,0,0,0,0,0,1,131,131,0,0,0,0,0,0,0,0,0,0,0,0,44,42,2,0,0,0,0,0,0,0,0,0,0,0
95BB18,3015,2993,2,0,0,1,0,4,1,1,1,0,0,12,2042,2026,2,0,0,1,0,2,1,1,1,0,0,8,384,382,0,0,0,0,0,0,0,1,0,0,0,1,1154,1142,2,0,0,1,0,1,1,0,1,0,0,6,79,79,0,0,0,0,0,0,0,0,0,0,0,0,264,262,0,0,0,0,0,1,0,0,0,0,0,1,94,94,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,973,967,0,0,0,0,0,2,0,0,0,0,0,4,483,481,0,0,0,0,0,2,0,0,0,0,0,0,121,119,0,0,0,0,0,0,0,0,0,0,0,2,118,117,0,0,0,0,0,0,0,0,0,0,0,1,190,190,0,0,0,0,0,0,0,0,0,0,0,0,61,60,0,0,0,0,0,0,0,0,0,0,0,1
95BB19,3491,3437,4,2,0,1,0,2,2,2,3,1,3,34,2627,2589,2,2,0,1,0,1,2,2,3,0,1,24,596,589,0,0,0,0,0,0,0,0,0,0,0,7,1534,1514,2,1,0,1,0,0,2,2,3,0,1,8,70,69,0,1,0,0,0,0,0,0,0,0,0,0,188,182,0,0,0,0,0,1,0,0,0,0,0,5,102,99,0,0,0,0,0,0,0,0,0,0,0,3,137,136,0,0,0,0,0,0,0,0,0,0,0,1,864,848,2,0,0,0,0,1,0,0,0,1,2,10,418,417,0,0,0,0,0,0,0,0,0,0,0,1,161,155,0,0,0,0,0,0,0,0,0,0,2,4,114,110,2,0,0,0,0,1,0,0,0,0,0,1,117,115,0,0,0,0,0,0,0,0,0,0,0,2,54,51,0,0,0,0,0,0,0,0,0,1,0,2
95BB20,2495,2470,6,7,0,0,0,0,0,0,0,0,1,11,1537,1514,5,7,0,0,0,0,0,0,0,0,1,10,282,280,0,1,0,0,0,0,0,0,0,0,0,1,711,701,1,4,0,0,0,0,0,0,0,0,0,5,56,54,0,1,0,0,0,0,0,0,0,0,0,1,254,248,3,0,0,0,0,0,0,0,0,0,1,2,174,173,0,0,0,0,0,0,0,0,0,0,0,1,60,58,1,1,0,0,0,0,0,0,0,0,0,0,958,956,1,0,0,0,0,0,0,0,0,0,0,1,393,393,0,0,0,0,0,0,0,0,0,0,0,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,235,234,1,0,0,0,0,0,0,0,0,0,0,0,89,88,0,0,0,0,0,0,0,0,0,0,0,1
95BB21,3420,3372,17,13,0,0,2,0,0,2,1,0,0,13,2209,2176,14,6,0,0,2,0,0,1,1,0,0,9,462,457,2,2,0,0,0,0,0,0,0,0,0,1,1123,1108,8,2,0,0,1,0,0,0,0,0,0,4,83,81,1,0,0,0,0,0,0,0,0,0,0,1,314,310,2,0,0,0,0,0,0,1,0,0,0,1,137,131,1,2,0,0,1,0,0,0,1,0,0,1,90,89,0,0,0,0,0,0,0,0,0,0,0,1,1211,1196,3,7,0,0,0,0,0,1,0,0,0,4,580,579,0,0,0,0,0,0,0,0,0,0,0,1,149,147,2,0,0,0,0,0,0,0,0,0,0,0,161,155,1,4,0,0,0,0,0,0,0,0,0,1,239,236,0,2,0,0,0,0,0,0,0,0,0,1,82,79,0,1,0,0,0,0,0,1,0,0,0,1
95BB22,2146,2114,7,1,0,2,0,2,0,2,3,0,0,15,1432,1407,6,1,0,2,0,1,0,2,3,0,0,10,330,326,2,0,0,0,0,1,0,0,0,0,0,1,763,744,4,1,0,2,0,0,0,1,3,0,0,8,33,32,0,0,0,0,0,0,0,1,0,0,0,0,96,95,0,0,0,0,0,0,0,0,0,0,0,1,159,159,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,714,707,1,0,0,0,0,1,0,0,0,0,0,5,223,222,0,0,0,0,0,0,0,0,0,0,0,1,94,94,0,0,0,0,0,0,0,0,0,0,0,0,124,121,1,0,0,0,0,0,0,0,0,0,0,2,190,188,0,0,0,0,0,1,0,0,0,0,0,1,83,82,0,0,0,0,0,0,0,0,0,0,0,1
95BB23,2317,2265,16,6,0,3,1,2,1,3,1,0,0,19,1604,1560,13,6,0,3,1,2,1,3,1,0,0,14,361,355,1,1,0,1,0,0,1,0,0,0,0,2,906,883,6,5,0,0,1,0,0,3,1,0,0,7,60,57,1,0,0,0,0,1,0,0,0,0,0,1,141,132,3,0,0,1,0,1,0,0,0,0,0,4,60,59,0,0,0,1,0,0,0,0,0,0,0,0,76,74,2,0,0,0,0,0,0,0,0,0,0,0,713,705,3,0,0,0,0,0,0,0,0,0,0,5,458,458,0,0,0,0,0,0,0,0,0,0,0,0,113,111,2,0,0,0,0,0,0,0,0,0,0,0,61,58,1,0,0,0,0,0,0,0,0,0,0,2,49,47,0,0,0,0,0,0,0,0,0,0,0,2,32,31,0,0,0,0,0,0,0,0,0,0,0,1
95CC01,1864,1723,37,64,9,0,3,7,0,7,2,0,0,12,1145,1030,31,53,6,0,3,5,0,5,2,0,0,10,225,206,4,10,0,0,1,2,0,0,0,0,0,2,582,507,22,34,3,0,2,2,0,5,2,0,0,5,34,30,0,3,0,0,0,0,0,0,0,0,0,1,105,99,1,1,2,0,0,1,0,0,0,0,0,1,137,127,4,4,1,0,0,0,0,0,0,0,0,1,62,61,0,1,0,0,0,0,0,0,0,0,0,0,719,693,6,11,3,0,0,2,0,2,0,0,0,2,222,221,1,0,0,0,0,0,0,0,0,0,0,0,116,112,1,1,1,0,0,1,0,0,0,0,0,0,78,70,4,2,0,0,0,1,0,1,0,0,0,0,213,209,0,1,2,0,0,0,0,1,0,0,0,0,90,81,0,7,0,0,0,0,0,0,0,0,0,2
95CC02,1971,1929,0,9,20,4,0,0,2,1,0,0,1,5,1400,1365,0,9,15,4,0,0,2,1,0,0,1,3,241,240,0,0,0,0,0,0,0,0,0,0,0,1,657,634,0,7,9,1,0,0,2,1,0,0,1,2,70,67,0,0,0,3,0,0,0,0,0,0,0,0,257,253,0,1,3,0,0,0,0,0,0,0,0,0,98,97,0,1,0,0,0,0,0,0,0,0,0,0,77,74,0,0,3,0,0,0,0,0,0,0,0,0,571,564,0,0,5,0,0,0,0,0,0,0,0,2,216,214,0,0,1,0,0,0,0,0,0,0,0,1,137,134,0,0,3,0,0,0,0,0,0,0,0,0,68,67,0,0,1,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,40,39,0,0,0,0,0,0,0,0,0,0,0,1
95CC03,1989,1693,61,106,11,8,5,10,0,26,14,9,1,45,1199,957,47,93,8,8,4,4,0,22,13,8,0,35,276,220,16,20,2,2,2,2,0,2,4,2,0,4,575,438,20,56,3,6,2,1,0,12,8,6,0,23,25,21,1,2,0,0,0,0,0,1,0,0,0,0,79,67,1,4,1,0,0,1,0,1,0,0,0,4,196,177,4,6,1,0,0,0,0,5,0,0,0,3,48,34,5,5,1,0,0,0,0,1,1,0,0,1,790,736,14,13,3,0,1,6,0,4,1,1,1,10,201,198,0,1,0,0,0,0,0,0,0,0,0,2,128,121,1,1,1,0,0,1,0,1,0,0,1,1,127,104,5,8,0,0,0,2,0,3,1,1,0,3,227,223,1,1,1,0,0,1,0,0,0,0,0,0,107,90,7,2,1,0,1,2,0,0,0,0,0,4
95CC04,1699,1665,7,10,3,1,0,0,0,11,0,0,0,2,1164,1135,5,10,3,1,0,0,0,9,0,0,0,1,228,221,0,5,0,0,0,0,0,2,0,0,0,0,532,510,5,5,3,1,0,0,0,7,0,0,0,1,54,54,0,0,0,0,0,0,0,0,0,0,0,0,208,208,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,535,530,2,0,0,0,0,0,0,2,0,0,0,1,177,177,0,0,0,0,0,0,0,0,0,0,0,0,129,128,1,0,0,0,0,0,0,0,0,0,0,0,88,85,1,0,0,0,0,0,0,2,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,57,56,0,0,0,0,0,0,0,0,0,0,0,1
95CC05,1935,1846,18,36,0,0,1,0,0,3,4,3,4,20,1314,1232,17,34,0,0,1,0,0,2,4,2,4,18,240,225,3,6,0,0,0,0,0,0,2,0,0,4,677,618,12,26,0,0,1,0,0,2,0,2,3,13,55,53,0,0,0,0,0,0,0,0,1,0,0,1,199,199,0,0,0,0,0,0,0,0,0,0,0,0,79,76,1,0,0,0,0,0,0,0,1,0,1,0,64,61,1,2,0,0,0,0,0,0,0,0,0,0,621,614,1,2,0,0,0,0,0,1,0,1,0,2,238,237,0,0,0,0,0,0,0,0,0,0,0,1,128,126,1,0,0,0,0,0,0,1,0,0,0,0,80,77,0,2,0,0,0,0,0,0,0,0,0,1,111,110,0,0,0,0,0,0,0,0,0,1,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0
95CC06,2003,1916,20,25,5,1,4,2,0,10,5,0,1,14,1391,1318,18,21,5,1,2,1,0,9,4,0,1,11,257,236,4,3,1,0,1,0,0,4,1,0,0,7,805,767,9,15,3,1,1,0,0,4,2,0,1,2,40,39,1,0,0,0,0,0,0,0,0,0,0,0,126,124,1,0,0,0,0,1,0,0,0,0,0,0,109,100,3,3,0,0,0,0,0,0,1,0,0,2,54,52,0,0,1,0,0,0,0,1,0,0,0,0,612,598,2,4,0,0,2,1,0,1,1,0,0,3,299,299,0,0,0,0,0,0,0,0,0,0,0,0,103,101,1,0,0,0,0,0,0,0,0,0,0,1,64,55,1,2,0,0,1,1,0,1,1,0,0,2,105,105,0,0,0,0,0,0,0,0,0,0,0,0,41,38,0,2,0,0,1,0,0,0,0,0,0,0
95CC07,2417,2383,5,20,0,0,0,0,0,3,0,0,0,6,1623,1597,2,17,0,0,0,0,0,3,0,0,0,4,313,311,0,2,0,0,0,0,0,0,0,0,0,0,759,742,1,9,0,0,0,0,0,3,0,0,0,4,66,66,0,0,0,0,0,0,0,0,0,0,0,0,284,281,1,2,0,0,0,0,0,0,0,0,0,0,135,131,0,4,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,794,786,3,3,0,0,0,0,0,0,0,0,0,2,211,211,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,153,149,2,2,0,0,0,0,0,0,0,0,0,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,85,81,1,1,0,0,0,0,0,0,0,0,0,2
95CC08,1783,1683,14,37,9,1,1,0,0,15,10,4,2,7,1110,1035,13,30,0,1,0,0,0,14,7,4,1,5,222,207,1,11,0,1,0,0,0,0,1,1,0,0,568,520,10,13,0,0,0,0,0,12,5,3,1,4,28,26,0,1,0,0,0,0,0,0,1,0,0,0,95,92,1,1,0,0,0,0,0,0,0,0,0,1,152,145,1,4,0,0,0,0,0,2,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,673,648,1,7,9,0,1,0,0,1,3,0,1,2,222,220,0,0,2,0,0,0,0,0,0,0,0,0,133,127,0,0,2,0,1,0,0,0,2,0,1,0,104,95,1,4,1,0,0,0,0,1,1,0,0,1,134,132,0,1,1,0,0,0,0,0,0,0,0,0,80,74,0,2,3,0,0,0,0,0,0,0,0,1
95CC09,2490,2434,30,10,0,0,0,1,2,0,0,1,6,6,1809,1764,26,7,0,0,0,0,1,0,0,0,6,5,316,314,0,0,0,0,0,0,1,0,0,0,0,1,993,954,25,6,0,0,0,0,0,0,0,0,5,3,79,78,1,0,0,0,0,0,0,0,0,0,0,0,284,282,0,0,0,0,0,0,0,0,0,0,1,1,79,78,0,1,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,681,670,4,3,0,0,0,1,1,0,0,1,0,1,312,311,0,0,0,0,0,0,1,0,0,0,0,0,140,136,1,0,0,0,0,1,0,0,0,1,0,1,82,77,2,3,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,56,55,1,0,0,0,0,0,0,0,0,0,0,0
95CC10,1889,1844,8,10,0,0,2,0,0,2,4,0,7,12,1326,1286,8,9,0,0,2,0,0,2,1,0,7,11,216,213,1,1,0,0,1,0,0,0,0,0,0,0,700,672,7,6,0,0,0,0,0,0,1,0,7,7,66,64,0,0,0,0,0,0,0,0,0,0,0,2,209,205,0,1,0,0,0,0,0,2,0,0,0,1,76,73,0,1,0,0,1,0,0,0,0,0,0,1,59,59,0,0,0,0,0,0,0,0,0,0,0,0,563,558,0,1,0,0,0,0,0,0,3,0,0,1,299,297,0,0,0,0,0,0,0,0,2,0,0,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,48,45,0,1,0,0,0,0,0,0,1,0,0,1,68,68,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
95CC11,1334,1256,13,31,2,0,9,0,0,16,1,1,0,5,794,727,9,28,1,0,8,0,0,15,1,1,0,4,160,148,1,8,0,0,1,0,0,1,0,1,0,0,394,353,3,17,1,0,5,0,0,12,1,0,0,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,88,82,3,0,0,0,1,0,0,0,0,0,0,2,118,111,2,2,0,0,1,0,0,2,0,0,0,0,22,21,0,1,0,0,0,0,0,0,0,0,0,0,540,529,4,3,1,0,1,0,0,1,0,0,0,1,194,192,0,0,1,0,0,0,0,0,0,0,0,1,78,78,0,0,0,0,0,0,0,0,0,0,0,0,78,74,3,1,0,0,0,0,0,0,0,0,0,0,125,124,0,0,0,0,1,0,0,0,0,0,0,0,65,61,1,2,0,0,0,0,0,1,0,0,0,0
95CC12,1965,1942,7,4,1,0,0,0,0,0,0,0,0,11,1367,1348,7,3,1,0,0,0,0,0,0,0,0,8,249,244,2,0,0,0,0,0,0,0,0,0,0,3,674,662,5,3,0,0,0,0,0,0,0,0,0,4,45,45,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,74,72,0,0,1,0,0,0,0,0,0,0,0,1,70,70,0,0,0,0,0,0,0,0,0,0,0,0,598,594,0,1,0,0,0,0,0,0,0,0,0,3,236,234,0,0,0,0,0,0,0,0,0,0,0,2,140,140,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,54,52,0,1,0,0,0,0,0,0,0,0,0,1
95CC13,1784,1755,4,3,1,0,0,0,0,7,0,0,7,7,1275,1254,4,1,1,0,0,0,0,6,0,0,4,5,259,254,0,0,0,0,0,0,0,0,0,0,2,3,605,591,3,1,1,0,0,0,0,6,0,0,1,2,41,41,0,0,0,0,0,0,0,0,0,0,0,0,225,224,1,0,0,0,0,0,0,0,0,0,0,0,82,81,0,0,0,0,0,0,0,0,0,0,1,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,509,501,0,2,0,0,0,0,0,1,0,0,3,2,161,160,0,0,0,0,0,0,0,0,0,0,0,1,118,117,0,0,0,0,0,0,0,0,0,0,1,0,73,70,0,0,0,0,0,0,0,1,0,0,2,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,48,45,0,2,0,0,0,0,0,0,0,0,0,1
95CC14,2160,2138,9,5,0,0,0,0,0,1,1,0,1,5,1526,1507,7,5,0,0,0,0,0,0,1,0,1,5,318,313,1,1,0,0,0,0,0,0,1,0,0,2,849,840,4,3,0,0,0,0,0,0,0,0,1,1,60,58,1,1,0,0,0,0,0,0,0,0,0,0,176,173,1,0,0,0,0,0,0,0,0,0,0,2,66,66,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,634,631,2,0,0,0,0,0,0,1,0,0,0,0,294,294,0,0,0,0,0,0,0,0,0,0,0,0,97,96,0,0,0,0,0,0,0,1,0,0,0,0,79,77,2,0,0,0,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
