GeographyCode,DC2612NI0001,DC2612NI0002,DC2612NI0003,DC2612NI0004,DC2612NI0005,DC2612NI0006,DC2612NI0007,DC2612NI0008,DC2612NI0009,DC2612NI0010,DC2612NI0011,DC2612NI0012,DC2612NI0013,DC2612NI0014,DC2612NI0015,DC2612NI0016,DC2612NI0017,DC2612NI0018,DC2612NI0019,DC2612NI0020,DC2612NI0021,DC2612NI0022,DC2612NI0023,DC2612NI0024,DC2612NI0025,DC2612NI0026,DC2612NI0027,DC2612NI0028,DC2612NI0029,DC2612NI0030,DC2612NI0031,DC2612NI0032,DC2612NI0033,DC2612NI0034,DC2612NI0035,DC2612NI0036,DC2612NI0037,DC2612NI0038,DC2612NI0039,DC2612NI0040,DC2612NI0041,DC2612NI0042,DC2612NI0043,DC2612NI0044,DC2612NI0045,DC2612NI0046,DC2612NI0047,DC2612NI0048,DC2612NI0049,DC2612NI0050,DC2612NI0051,DC2612NI0052,DC2612NI0053,DC2612NI0054,DC2612NI0055,DC2612NI0056,DC2612NI0057,DC2612NI0058,DC2612NI0059,DC2612NI0060,DC2612NI0061,DC2612NI0062,DC2612NI0063,DC2612NI0064,DC2612NI0065,DC2612NI0066,DC2612NI0067,DC2612NI0068,DC2612NI0069,DC2612NI0070,DC2612NI0071,DC2612NI0072,DC2612NI0073,DC2612NI0074,DC2612NI0075,DC2612NI0076,DC2612NI0077,DC2612NI0078,DC2612NI0079,DC2612NI0080,DC2612NI0081,DC2612NI0082,DC2612NI0083,DC2612NI0084,DC2612NI0085,DC2612NI0086,DC2612NI0087,DC2612NI0088,DC2612NI0089,DC2612NI0090,DC2612NI0091,DC2612NI0092,DC2612NI0093,DC2612NI0094,DC2612NI0095,DC2612NI0096,DC2612NI0097,DC2612NI0098,DC2612NI0099,DC2612NI0100,DC2612NI0101,DC2612NI0102,DC2612NI0103,DC2612NI0104,DC2612NI0105,DC2612NI0106,DC2612NI0107,DC2612NI0108,DC2612NI0109,DC2612NI0110,DC2612NI0111,DC2612NI0112,DC2612NI0113,DC2612NI0114,DC2612NI0115,DC2612NI0116,DC2612NI0117,DC2612NI0118,DC2612NI0119,DC2612NI0120,DC2612NI0121,DC2612NI0122,DC2612NI0123,DC2612NI0124,DC2612NI0125,DC2612NI0126,DC2612NI0127,DC2612NI0128,DC2612NI0129,DC2612NI0130,DC2612NI0131,DC2612NI0132,DC2612NI0133,DC2612NI0134,DC2612NI0135,DC2612NI0136,DC2612NI0137,DC2612NI0138,DC2612NI0139,DC2612NI0140,DC2612NI0141,DC2612NI0142,DC2612NI0143,DC2612NI0144,DC2612NI0145,DC2612NI0146,DC2612NI0147,DC2612NI0148,DC2612NI0149,DC2612NI0150,DC2612NI0151,DC2612NI0152,DC2612NI0153,DC2612NI0154,DC2612NI0155,DC2612NI0156,DC2612NI0157,DC2612NI0158,DC2612NI0159,DC2612NI0160,DC2612NI0161,DC2612NI0162,DC2612NI0163,DC2612NI0164,DC2612NI0165,DC2612NI0166,DC2612NI0167,DC2612NI0168,DC2612NI0169,DC2612NI0170,DC2612NI0171,DC2612NI0172,DC2612NI0173,DC2612NI0174,DC2612NI0175,DC2612NI0176,DC2612NI0177,DC2612NI0178,DC2612NI0179,DC2612NI0180,DC2612NI0181,DC2612NI0182,DC2612NI0183,DC2612NI0184,DC2612NI0185,DC2612NI0186,DC2612NI0187,DC2612NI0188,DC2612NI0189,DC2612NI0190,DC2612NI0191,DC2612NI0192,DC2612NI0193,DC2612NI0194,DC2612NI0195,DC2612NI0196
95BB01S2,1507,1493,0,2,1,2,0,3,0,0,1,0,0,5,1115,1102,0,2,1,2,0,3,0,0,1,0,0,4,228,226,0,0,0,0,0,0,0,0,0,0,0,2,638,631,0,1,0,1,0,3,0,0,1,0,0,1,34,33,0,0,0,1,0,0,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,53,51,0,1,0,0,0,0,0,0,0,0,0,1,44,43,0,0,1,0,0,0,0,0,0,0,0,0,392,391,0,0,0,0,0,0,0,0,0,0,0,1,185,185,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,1
95BB02W1,1711,1665,8,19,0,0,0,1,0,2,2,0,0,14,1037,999,8,18,0,0,0,1,0,1,2,0,0,8,221,217,1,1,0,0,0,0,0,0,0,0,0,2,545,517,5,16,0,0,0,0,0,1,2,0,0,4,31,31,0,0,0,0,0,0,0,0,0,0,0,0,91,88,2,0,0,0,0,1,0,0,0,0,0,0,94,92,0,1,0,0,0,0,0,0,0,0,0,1,55,54,0,0,0,0,0,0,0,0,0,0,0,1,674,666,0,1,0,0,0,0,0,1,0,0,0,6,305,303,0,0,0,0,0,0,0,0,0,0,0,2,74,72,0,1,0,0,0,0,0,0,0,0,0,1,73,70,0,0,0,0,0,0,0,0,0,0,0,3,160,160,0,0,0,0,0,0,0,0,0,0,0,0,62,61,0,0,0,0,0,0,0,1,0,0,0,0
95BB03S1,1460,1441,12,1,0,0,0,0,1,0,0,0,0,5,887,873,11,1,0,0,0,0,1,0,0,0,0,1,182,180,0,0,0,0,0,0,1,0,0,0,0,1,509,498,10,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,24,23,1,0,0,0,0,0,0,0,0,0,0,0,573,568,1,0,0,0,0,0,0,0,0,0,0,4,295,294,0,0,0,0,0,0,0,0,0,0,0,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,64,61,1,0,0,0,0,0,0,0,0,0,0,2,115,114,0,0,0,0,0,0,0,0,0,0,0,1,49,49,0,0,0,0,0,0,0,0,0,0,0,0
95BB03S2,1620,1608,0,0,0,0,0,0,0,0,0,0,0,12,974,967,0,0,0,0,0,0,0,0,0,0,0,7,188,186,0,0,0,0,0,0,0,0,0,0,0,2,514,511,0,0,0,0,0,0,0,0,0,0,0,3,36,35,0,0,0,0,0,0,0,0,0,0,0,1,147,147,0,0,0,0,0,0,0,0,0,0,0,0,57,56,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0,646,641,0,0,0,0,0,0,0,0,0,0,0,5,347,345,0,0,0,0,0,0,0,0,0,0,0,2,76,76,0,0,0,0,0,0,0,0,0,0,0,0,76,73,0,0,0,0,0,0,0,0,0,0,0,3,104,104,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0
95BB04S1,1110,1087,2,5,0,2,0,2,0,0,3,0,0,9,680,662,2,5,0,2,0,1,0,0,3,0,0,5,150,147,1,1,0,0,0,0,0,0,0,0,0,1,357,347,1,4,0,2,0,0,0,0,1,0,0,2,24,24,0,0,0,0,0,0,0,0,0,0,0,0,57,56,0,0,0,0,0,1,0,0,0,0,0,0,62,59,0,0,0,0,0,0,0,0,2,0,0,1,30,29,0,0,0,0,0,0,0,0,0,0,0,1,430,425,0,0,0,0,0,1,0,0,0,0,0,4,239,239,0,0,0,0,0,0,0,0,0,0,0,0,57,56,0,0,0,0,0,0,0,0,0,0,0,1,42,39,0,0,0,0,0,1,0,0,0,0,0,2,71,70,0,0,0,0,0,0,0,0,0,0,0,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0
95BB04S2,1177,1168,2,0,0,0,1,0,0,0,1,0,0,5,749,744,2,0,0,0,0,0,0,0,1,0,0,2,162,161,1,0,0,0,0,0,0,0,0,0,0,0,399,397,1,0,0,0,0,0,0,0,1,0,0,0,40,39,0,0,0,0,0,0,0,0,0,0,0,1,93,93,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,0,0,0,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0,428,424,0,0,0,0,1,0,0,0,0,0,0,3,297,295,0,0,0,0,0,0,0,0,0,0,0,2,50,49,0,0,0,0,0,0,0,0,0,0,0,1,37,37,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,1,0,0,0,0,0,0,0
95BB05S1,1121,1112,0,1,0,0,0,0,0,0,0,0,0,8,793,787,0,1,0,0,0,0,0,0,0,0,0,5,161,159,0,0,0,0,0,0,0,0,0,0,0,2,379,376,0,1,0,0,0,0,0,0,0,0,0,2,48,48,0,0,0,0,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,32,31,0,0,0,0,0,0,0,0,0,0,0,1,328,325,0,0,0,0,0,0,0,0,0,0,0,3,185,185,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,38,37,0,0,0,0,0,0,0,0,0,0,0,1,42,42,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,2
95BB05S2,1438,1430,1,0,0,0,2,0,0,0,0,0,0,5,991,985,1,0,0,0,2,0,0,0,0,0,0,3,197,195,0,0,0,0,1,0,0,0,0,0,0,1,485,483,1,0,0,0,1,0,0,0,0,0,0,0,46,45,0,0,0,0,0,0,0,0,0,0,0,1,186,185,0,0,0,0,0,0,0,0,0,0,0,1,48,48,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,447,445,0,0,0,0,0,0,0,0,0,0,0,2,227,225,0,0,0,0,0,0,0,0,0,0,0,2,54,54,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
95BB06W1,2163,2082,14,19,0,3,1,12,4,1,0,2,3,22,1353,1286,12,19,0,3,1,7,4,1,0,2,2,16,277,266,3,1,0,0,0,2,0,0,0,0,0,5,773,727,9,18,0,2,0,4,4,1,0,2,1,5,27,25,0,0,0,0,0,0,0,0,0,0,0,2,78,76,0,0,0,0,0,1,0,0,0,0,0,1,142,138,0,0,0,1,0,0,0,0,0,0,1,2,56,54,0,0,0,0,1,0,0,0,0,0,0,1,810,796,2,0,0,0,0,5,0,0,0,0,1,6,358,357,0,0,0,0,0,0,0,0,0,0,0,1,82,77,0,0,0,0,0,3,0,0,0,0,0,2,89,83,2,0,0,0,0,0,0,0,0,0,1,3,209,207,0,0,0,0,0,2,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0
95BB07S1,1150,1114,12,3,0,1,2,0,2,3,1,0,0,12,758,728,12,3,0,1,2,0,1,2,1,0,0,8,147,144,3,0,0,0,0,0,0,0,0,0,0,0,435,412,9,3,0,1,2,0,1,2,1,0,0,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,69,65,0,0,0,0,0,0,0,0,0,0,0,4,61,61,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,392,386,0,0,0,0,0,0,1,1,0,0,0,4,201,201,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0,0,0,0,0,0,0,0,0,0,0,2,51,47,0,0,0,0,0,0,1,1,0,0,0,2,82,82,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
95BB07S2,986,978,0,0,0,0,0,0,0,0,5,0,0,3,656,649,0,0,0,0,0,0,0,0,5,0,0,2,151,151,0,0,0,0,0,0,0,0,0,0,0,0,346,341,0,0,0,0,0,0,0,0,4,0,0,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,39,37,0,0,0,0,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0,330,329,0,0,0,0,0,0,0,0,0,0,0,1,192,192,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,0,0,0,0,0,0,0,0,0,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0
95BB08S1,952,939,7,3,0,0,0,0,0,0,0,0,0,3,591,579,6,3,0,0,0,0,0,0,0,0,0,3,131,129,2,0,0,0,0,0,0,0,0,0,0,0,326,317,4,3,0,0,0,0,0,0,0,0,0,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,0,0,0,1,361,360,1,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,0,0,0,0,0,0,0,0,0,0,33,32,1,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
95BB08S2,986,963,0,5,0,0,0,4,0,5,0,0,0,9,726,711,0,4,0,0,0,3,0,4,0,0,0,4,168,165,0,0,0,0,0,2,0,0,0,0,0,1,436,426,0,4,0,0,0,1,0,3,0,0,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,62,61,0,0,0,0,0,0,0,0,0,0,0,1,33,32,0,0,0,0,0,0,0,1,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,260,252,0,1,0,0,0,1,0,1,0,0,0,5,141,140,0,0,0,0,0,0,0,0,0,0,0,1,41,38,0,0,0,0,0,0,0,0,0,0,0,3,26,22,0,1,0,0,0,1,0,1,0,0,0,1,40,40,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
95BB09S1,1001,978,8,4,0,0,0,2,4,0,0,0,0,5,666,643,8,4,0,0,0,2,4,0,0,0,0,5,142,140,0,0,0,0,0,1,0,0,0,0,0,1,363,345,8,4,0,0,0,1,2,0,0,0,0,3,30,30,0,0,0,0,0,0,0,0,0,0,0,0,84,83,0,0,0,0,0,0,0,0,0,0,0,1,23,21,0,0,0,0,0,0,2,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,335,335,0,0,0,0,0,0,0,0,0,0,0,0,233,233,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
95BB09S2,1292,1281,10,0,0,0,0,0,0,0,0,0,0,1,938,928,10,0,0,0,0,0,0,0,0,0,0,0,180,179,1,0,0,0,0,0,0,0,0,0,0,0,571,563,8,0,0,0,0,0,0,0,0,0,0,0,29,28,1,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,354,353,0,0,0,0,0,0,0,0,0,0,0,1,220,220,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
95BB10S1,1247,1208,1,3,0,0,0,0,21,2,2,6,0,4,798,765,1,2,0,0,0,0,20,2,2,4,0,2,163,161,1,0,0,0,0,0,0,0,1,0,0,0,449,421,0,1,0,0,0,0,20,2,1,4,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,78,77,0,0,0,0,0,0,0,0,0,0,0,1,55,54,0,1,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,1,449,443,0,1,0,0,0,0,1,0,0,2,0,2,280,279,0,0,0,0,0,0,0,0,0,0,0,1,39,36,0,0,0,0,0,0,1,0,0,2,0,0,34,33,0,1,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,1
95BB10S2,1218,1216,0,1,0,0,0,0,0,0,0,0,0,1,785,785,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,367,367,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,433,431,0,1,0,0,0,0,0,0,0,0,0,1,269,269,0,0,0,0,0,0,0,0,0,0,0,0,67,66,0,1,0,0,0,0,0,0,0,0,0,0,41,40,0,0,0,0,0,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
95BB11S1,1023,1012,0,2,0,0,0,0,0,0,0,0,0,9,644,636,0,2,0,0,0,0,0,0,0,0,0,6,161,157,0,0,0,0,0,0,0,0,0,0,0,4,329,325,0,2,0,0,0,0,0,0,0,0,0,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,379,376,0,0,0,0,0,0,0,0,0,0,0,3,176,176,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,39,37,0,0,0,0,0,0,0,0,0,0,0,2,86,86,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,0,0,0,0,0,0,0,0,0,0,1
95BB11S2,1129,1118,2,0,0,0,0,0,4,0,1,0,0,4,686,676,2,0,0,0,0,0,4,0,1,0,0,3,157,154,0,0,0,0,0,0,0,0,1,0,0,2,378,373,0,0,0,0,0,0,4,0,0,0,0,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,34,32,2,0,0,0,0,0,0,0,0,0,0,0,443,442,0,0,0,0,0,0,0,0,0,0,0,1,286,286,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0,0,0,0,0,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
95BB12S1,1043,1011,1,5,0,0,6,3,0,0,0,0,2,15,626,607,0,4,0,0,6,1,0,0,0,0,2,6,166,162,0,0,0,0,0,0,0,0,0,0,0,4,318,307,0,4,0,0,5,1,0,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,0,0,0,1,0,0,0,0,0,0,1,75,75,0,0,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,0,0,0,0,0,2,0,417,404,1,1,0,0,0,2,0,0,0,0,0,9,180,180,0,0,0,0,0,0,0,0,0,0,0,0,46,45,0,0,0,0,0,0,0,0,0,0,0,1,66,60,1,0,0,0,0,0,0,0,0,0,0,5,98,96,0,0,0,0,0,1,0,0,0,0,0,1,27,23,0,1,0,0,0,1,0,0,0,0,0,2
95BB12S2,982,978,1,0,0,0,0,0,1,0,0,0,0,2,629,627,0,0,0,0,0,0,1,0,0,0,0,1,151,151,0,0,0,0,0,0,0,0,0,0,0,0,317,315,0,0,0,0,0,0,1,0,0,0,0,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,353,351,1,0,0,0,0,0,0,0,0,0,0,1,208,208,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,40,39,1,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0,0,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0
95BB13S1,1015,1004,0,3,0,0,0,1,0,1,0,0,2,4,698,688,0,2,0,0,0,1,0,1,0,0,2,4,167,165,0,0,0,0,0,0,0,0,0,0,1,1,361,355,0,1,0,0,0,1,0,1,0,0,1,2,24,24,0,0,0,0,0,0,0,0,0,0,0,0,55,54,0,0,0,0,0,0,0,0,0,0,0,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0,55,54,0,1,0,0,0,0,0,0,0,0,0,0,317,316,0,1,0,0,0,0,0,0,0,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0,1,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
95BB13S2,1107,1086,2,8,0,0,0,0,0,0,0,0,0,11,665,652,1,6,0,0,0,0,0,0,0,0,0,6,162,157,0,3,0,0,0,0,0,0,0,0,0,2,357,353,1,2,0,0,0,0,0,0,0,0,0,1,18,17,0,0,0,0,0,0,0,0,0,0,0,1,51,51,0,0,0,0,0,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,0,0,0,0,1,27,25,0,1,0,0,0,0,0,0,0,0,0,1,442,434,1,2,0,0,0,0,0,0,0,0,0,5,250,250,0,0,0,0,0,0,0,0,0,0,0,0,43,41,1,1,0,0,0,0,0,0,0,0,0,0,37,35,0,1,0,0,0,0,0,0,0,0,0,1,88,87,0,0,0,0,0,0,0,0,0,0,0,1,24,21,0,0,0,0,0,0,0,0,0,0,0,3
95BB13S3,1155,1140,1,0,1,0,1,0,0,0,3,0,1,8,900,889,0,0,1,0,1,0,0,0,2,0,1,6,180,179,0,0,0,0,0,0,0,0,1,0,0,0,534,527,0,0,1,0,1,0,0,0,0,0,0,5,37,37,0,0,0,0,0,0,0,0,0,0,0,0,67,66,0,0,0,0,0,0,0,0,0,0,1,0,41,39,0,0,0,0,0,0,0,0,1,0,0,1,41,41,0,0,0,0,0,0,0,0,0,0,0,0,255,251,1,0,0,0,0,0,0,0,1,0,0,2,128,128,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,0,0,0,1,33,31,1,0,0,0,0,0,0,0,0,0,0,1,14,13,0,0,0,0,0,0,0,0,1,0,0,0
95BB14S1,1127,1119,0,0,0,0,0,0,0,2,4,0,0,2,790,782,0,0,0,0,0,0,0,2,4,0,0,2,137,135,0,0,0,0,0,0,0,0,1,0,0,1,384,378,0,0,0,0,0,0,0,2,3,0,0,1,51,51,0,0,0,0,0,0,0,0,0,0,0,0,161,161,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,337,337,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
95BB14S2,1156,1126,0,3,0,0,0,0,1,7,9,0,0,10,813,786,0,3,0,0,0,0,1,6,9,0,0,8,163,162,0,0,0,0,0,0,1,0,0,0,0,0,437,412,0,3,0,0,0,0,0,5,9,0,0,8,47,47,0,0,0,0,0,0,0,0,0,0,0,0,111,110,0,0,0,0,0,0,0,1,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,343,340,0,0,0,0,0,0,0,1,0,0,0,2,185,185,0,0,0,0,0,0,0,0,0,0,0,0,71,70,0,0,0,0,0,0,0,0,0,0,0,1,29,28,0,0,0,0,0,0,0,0,0,0,0,1,34,34,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0,0,1,0,0,0,0
95BB15S1,1430,1416,0,4,0,1,0,0,2,0,3,0,1,3,963,954,0,3,0,1,0,0,2,0,2,0,0,1,163,163,0,0,0,0,0,0,0,0,0,0,0,0,448,442,0,1,0,0,0,0,2,0,2,0,0,1,51,51,0,0,0,0,0,0,0,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,54,51,0,2,0,1,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,467,462,0,1,0,0,0,0,0,0,1,0,1,2,222,222,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,1,1,83,81,0,1,0,0,0,0,0,0,0,0,0,1,34,33,0,0,0,0,0,0,0,0,1,0,0,0
95BB15S2,1097,1082,0,0,0,0,8,0,2,0,0,2,0,3,722,708,0,0,0,0,7,0,2,0,0,2,0,3,127,125,0,0,0,0,2,0,0,0,0,0,0,0,374,366,0,0,0,0,3,0,2,0,0,2,0,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,89,88,0,0,0,0,0,0,0,0,0,0,0,1,60,57,0,0,0,0,2,0,0,0,0,0,0,1,46,46,0,0,0,0,0,0,0,0,0,0,0,0,375,374,0,0,0,0,1,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,54,53,0,0,0,0,1,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
95BB16S1,1171,1167,0,2,0,0,0,0,0,0,0,0,0,2,804,802,0,1,0,0,0,0,0,0,0,0,0,1,148,147,0,0,0,0,0,0,0,0,0,0,0,1,420,419,0,1,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,367,365,0,1,0,0,0,0,0,0,0,0,0,1,213,213,0,0,0,0,0,0,0,0,0,0,0,0,68,67,0,1,0,0,0,0,0,0,0,0,0,0,36,35,0,0,0,0,0,0,0,0,0,0,0,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
95BB16S2,1157,1151,3,1,0,0,1,0,0,0,0,0,0,1,799,793,3,1,0,0,1,0,0,0,0,0,0,1,153,153,0,0,0,0,0,0,0,0,0,0,0,0,434,428,3,1,0,0,1,0,0,0,0,0,0,1,38,38,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,358,358,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
