GeographyCode,DC4410NI0001,DC4410NI0002,DC4410NI0003,DC4410NI0004,DC4410NI0005,DC4410NI0006,DC4410NI0007,DC4410NI0008,DC4410NI0009,DC4410NI0010,DC4410NI0011,DC4410NI0012,DC4410NI0013,DC4410NI0014,DC4410NI0015,DC4410NI0016,DC4410NI0017,DC4410NI0018,DC4410NI0019,DC4410NI0020,DC4410NI0021,DC4410NI0022,DC4410NI0023,DC4410NI0024,DC4410NI0025,DC4410NI0026,DC4410NI0027,DC4410NI0028,DC4410NI0029,DC4410NI0030,DC4410NI0031,DC4410NI0032,DC4410NI0033,DC4410NI0034,DC4410NI0035,DC4410NI0036,DC4410NI0037,DC4410NI0038,DC4410NI0039,DC4410NI0040,DC4410NI0041,DC4410NI0042,DC4410NI0043,DC4410NI0044,DC4410NI0045,DC4410NI0046,DC4410NI0047,DC4410NI0048,DC4410NI0049,DC4410NI0050,DC4410NI0051,DC4410NI0052,DC4410NI0053,DC4410NI0054,DC4410NI0055,DC4410NI0056,DC4410NI0057,DC4410NI0058,DC4410NI0059,DC4410NI0060,DC4410NI0061,DC4410NI0062,DC4410NI0063,DC4410NI0064,DC4410NI0065,DC4410NI0066,DC4410NI0067,DC4410NI0068,DC4410NI0069,DC4410NI0070,DC4410NI0071,DC4410NI0072,DC4410NI0073,DC4410NI0074,DC4410NI0075,DC4410NI0076,DC4410NI0077,DC4410NI0078,DC4410NI0079,DC4410NI0080,DC4410NI0081,DC4410NI0082,DC4410NI0083,DC4410NI0084,DC4410NI0085,DC4410NI0086,DC4410NI0087,DC4410NI0088,DC4410NI0089,DC4410NI0090,DC4410NI0091,DC4410NI0092,DC4410NI0093,DC4410NI0094,DC4410NI0095,DC4410NI0096,DC4410NI0097,DC4410NI0098,DC4410NI0099,DC4410NI0100,DC4410NI0101,DC4410NI0102,DC4410NI0103,DC4410NI0104,DC4410NI0105,DC4410NI0106,DC4410NI0107,DC4410NI0108,DC4410NI0109,DC4410NI0110,DC4410NI0111,DC4410NI0112,DC4410NI0113,DC4410NI0114,DC4410NI0115,DC4410NI0116,DC4410NI0117,DC4410NI0118,DC4410NI0119,DC4410NI0120,DC4410NI0121,DC4410NI0122,DC4410NI0123,DC4410NI0124,DC4410NI0125,DC4410NI0126,DC4410NI0127,DC4410NI0128,DC4410NI0129,DC4410NI0130,DC4410NI0131,DC4410NI0132,DC4410NI0133,DC4410NI0134,DC4410NI0135,DC4410NI0136,DC4410NI0137,DC4410NI0138,DC4410NI0139,DC4410NI0140,DC4410NI0141,DC4410NI0142,DC4410NI0143,DC4410NI0144,DC4410NI0145,DC4410NI0146,DC4410NI0147,DC4410NI0148,DC4410NI0149,DC4410NI0150,DC4410NI0151,DC4410NI0152,DC4410NI0153,DC4410NI0154,DC4410NI0155,DC4410NI0156,DC4410NI0157,DC4410NI0158,DC4410NI0159,DC4410NI0160,DC4410NI0161,DC4410NI0162,DC4410NI0163,DC4410NI0164,DC4410NI0165,DC4410NI0166,DC4410NI0167,DC4410NI0168,DC4410NI0169,DC4410NI0170,DC4410NI0171,DC4410NI0172,DC4410NI0173,DC4410NI0174,DC4410NI0175,DC4410NI0176,DC4410NI0177,DC4410NI0178,DC4410NI0179,DC4410NI0180
95BB03S2,899,0,256,499,95,49,110,0,77,24,5,4,398,0,161,205,28,4,297,0,13,234,35,15,67,0,2,29,24,12,27,0,3,7,3,14,714,0,166,429,77,42,55,0,38,12,3,2,300,0,115,166,17,2,269,0,9,217,30,13,63,0,1,27,24,11,27,0,3,7,3,14,64,0,25,27,8,4,28,0,18,7,1,2,32,0,7,18,6,1,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,65,43,10,3,27,0,21,5,1,0,66,0,39,21,5,1,24,0,4,15,4,1,4,0,1,2,0,1,0,0,0,0,0,0
95BB04S1,638,0,223,304,78,33,147,0,94,44,8,1,268,0,118,135,12,3,159,0,9,108,34,8,55,0,2,16,22,15,9,0,0,1,2,6,417,0,111,212,65,29,40,0,28,11,1,0,169,0,73,83,10,3,147,0,8,101,30,8,52,0,2,16,22,12,9,0,0,1,2,6,84,0,43,34,7,0,49,0,30,16,3,0,31,0,13,16,2,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,11,14,0,0,8,0,5,3,0,0,17,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,58,44,6,4,50,0,31,14,4,1,51,0,26,25,0,0,8,0,1,5,2,0,3,0,0,0,0,3,0,0,0,0,0,0
95BB04S2,669,0,172,358,103,36,52,0,42,7,3,0,262,0,120,121,17,4,267,0,7,203,45,12,67,0,3,21,33,10,21,0,0,6,5,10,610,0,141,342,95,32,33,0,28,4,1,0,238,0,104,115,17,2,257,0,7,197,42,11,61,0,2,20,30,9,21,0,0,6,5,10,6,0,4,1,0,1,0,0,0,0,0,0,5,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,26,14,8,3,18,0,13,3,2,0,18,0,12,5,0,1,9,0,0,5,3,1,6,0,1,1,3,1,0,0,0,0,0,0
95BB05S1,564,0,121,310,89,44,40,0,31,7,1,1,174,0,78,81,12,3,233,0,12,181,32,8,81,0,0,32,34,15,36,0,0,9,10,17,464,0,85,267,73,39,25,0,21,3,0,1,120,0,53,60,5,2,212,0,11,167,27,7,73,0,0,28,32,13,34,0,0,9,9,16,21,0,9,10,2,0,10,0,6,3,1,0,9,0,3,5,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,5,1,0,0,0,0,0,0,0,11,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,22,28,13,5,5,0,4,1,0,0,34,0,17,11,5,1,19,0,1,12,5,1,8,0,0,4,2,2,2,0,0,0,1,1
95BB05S2,754,0,207,397,94,56,84,0,62,20,2,0,264,0,121,120,17,6,294,0,20,227,37,10,77,0,3,25,32,17,35,0,1,5,6,23,588,0,132,326,82,48,26,0,21,4,1,0,190,0,91,88,8,3,265,0,17,206,36,6,72,0,2,23,31,16,35,0,1,5,6,23,75,0,39,27,6,3,39,0,26,12,1,0,28,0,11,12,4,1,8,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,36,43,6,5,19,0,15,4,0,0,45,0,19,19,5,2,21,0,1,18,0,2,5,0,1,2,1,1,0,0,0,0,0,0
95BB06W1,1518,0,791,569,114,44,642,0,462,155,18,7,675,0,316,299,45,15,164,0,8,105,37,14,32,0,3,10,13,6,5,0,2,0,1,2,698,0,280,310,77,31,160,0,104,47,6,3,382,0,168,173,30,11,127,0,6,83,29,9,25,0,1,7,11,6,4,0,1,0,1,2,288,0,181,87,15,5,186,0,134,43,7,2,86,0,47,35,3,1,13,0,0,6,5,2,3,0,0,3,0,0,0,0,0,0,0,0,132,0,99,32,1,0,100,0,83,16,1,0,31,0,15,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,231,140,21,8,196,0,141,49,4,2,176,0,86,75,12,3,23,0,1,16,3,3,4,0,2,0,2,0,1,0,1,0,0,0
95BB07S1,819,0,421,326,49,23,212,0,169,38,3,2,420,0,238,158,17,7,154,0,14,121,15,4,24,0,0,7,13,4,9,0,0,2,1,6,375,0,151,174,35,15,43,0,36,5,1,1,197,0,107,77,10,3,106,0,8,83,12,3,21,0,0,7,11,3,8,0,0,2,1,5,90,0,51,33,3,3,42,0,30,11,1,0,43,0,21,18,2,2,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,149,0,110,36,2,1,64,0,59,5,0,0,78,0,50,27,0,1,7,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,109,83,9,4,63,0,44,17,1,1,102,0,60,36,5,1,36,0,5,30,1,0,3,0,0,0,2,1,1,0,0,0,0,1
95BB07S2,496,0,111,274,73,38,42,0,27,11,3,1,207,0,80,107,14,6,182,0,4,140,31,7,48,0,0,13,22,13,17,0,0,3,3,11,428,0,88,241,65,34,19,0,16,2,1,0,175,0,68,93,11,3,171,0,4,131,29,7,46,0,0,12,21,13,17,0,0,3,3,11,36,0,14,14,5,3,19,0,8,8,2,1,13,0,6,4,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,9,18,3,1,4,0,3,1,0,0,18,0,6,9,2,1,7,0,0,7,0,0,2,0,0,1,1,0,0,0,0,0,0,0
95BB08S1,589,0,233,258,73,25,174,0,116,44,11,3,280,0,114,132,27,7,109,0,3,76,24,6,20,0,0,5,9,6,6,0,0,1,2,3,294,0,85,143,48,18,36,0,27,7,1,1,142,0,56,65,18,3,91,0,2,66,18,5,19,0,0,4,9,6,6,0,0,1,2,3,203,0,107,74,17,5,104,0,69,28,6,1,90,0,38,41,7,4,8,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,40,40,8,2,33,0,19,9,4,1,47,0,20,25,2,0,10,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
95BB08S2,479,0,97,272,79,31,22,0,17,5,0,0,195,0,75,98,21,1,204,0,5,157,35,7,47,0,0,9,21,17,11,0,0,3,2,6,433,0,79,250,74,30,13,0,12,1,0,0,169,0,62,88,18,1,195,0,5,149,34,7,45,0,0,9,20,16,11,0,0,3,2,6,6,0,2,3,1,0,2,0,1,1,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,16,19,4,1,7,0,4,3,0,0,22,0,12,8,2,0,9,0,0,8,1,0,2,0,0,0,1,1,0,0,0,0,0,0
95BB09S1,561,0,159,310,69,23,49,0,38,8,2,1,234,0,112,106,13,3,211,0,7,172,24,8,53,0,2,18,25,8,14,0,0,6,5,3,471,0,116,270,64,21,26,0,22,4,0,0,186,0,86,86,11,3,193,0,7,156,23,7,52,0,1,18,25,8,14,0,0,6,5,3,4,0,2,1,1,0,2,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,3,0,0,7,0,6,1,0,0,5,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,31,36,4,2,14,0,9,3,1,1,41,0,21,18,2,0,17,0,0,15,1,1,1,0,1,0,0,0,0,0,0,0,0,0
95BB09S2,692,0,217,338,94,43,63,0,49,11,3,0,302,0,160,126,15,1,245,0,5,187,39,14,54,0,3,10,27,14,28,0,0,4,10,14,544,0,147,269,87,41,24,0,22,2,0,0,225,0,121,92,12,0,213,0,1,161,38,13,54,0,3,10,27,14,28,0,0,4,10,14,15,0,7,6,1,1,8,0,5,3,0,0,6,0,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,60,63,6,1,31,0,22,6,3,0,68,0,34,31,2,1,31,0,4,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95BB10S1,874,0,450,334,63,27,255,0,215,35,3,2,391,0,217,150,17,7,188,0,15,139,29,5,30,0,2,9,12,7,10,0,1,1,2,6,525,0,214,242,50,19,76,0,62,11,2,1,250,0,136,101,10,3,164,0,14,122,24,4,28,0,2,8,12,6,7,0,0,0,2,5,99,0,64,28,5,2,55,0,44,10,0,1,40,0,18,16,5,1,3,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,51,0,41,7,2,1,38,0,35,2,1,0,11,0,6,4,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,131,57,6,5,86,0,74,12,0,0,90,0,57,29,2,2,19,0,0,14,4,1,2,0,0,1,0,1,2,0,0,1,0,1
95BB10S2,635,0,129,372,90,44,34,0,23,7,3,1,176,0,88,73,13,2,308,0,13,247,36,12,85,0,2,37,34,12,32,0,3,8,4,17,562,0,102,339,79,42,20,0,19,0,1,0,137,0,66,61,8,2,291,0,12,234,34,11,82,0,2,36,32,12,32,0,3,8,4,17,24,0,10,10,3,1,11,0,3,6,1,1,13,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,17,23,8,1,3,0,1,1,1,0,26,0,15,8,3,0,17,0,1,13,2,1,3,0,0,1,2,0,0,0,0,0,0,0
95BB11S1,621,0,266,255,73,27,181,0,132,34,13,2,289,0,128,139,19,3,115,0,4,71,29,11,29,0,1,9,10,9,7,0,1,2,2,2,351,0,102,166,60,23,40,0,25,9,4,2,181,0,71,91,17,2,96,0,4,57,27,8,27,0,1,7,10,9,7,0,1,2,2,2,195,0,118,65,9,3,107,0,77,23,7,0,76,0,41,34,0,1,12,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,12,10,0,1,8,0,7,1,0,0,11,0,5,6,0,0,3,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,52,0,34,14,4,0,26,0,23,1,2,0,21,0,11,8,2,0,4,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
95BB11S2,717,1,299,306,78,33,136,1,106,28,1,0,346,0,182,138,22,4,190,0,10,135,35,10,35,0,0,5,18,12,10,0,1,0,2,7,579,0,214,262,71,32,81,0,63,17,1,0,278,0,141,115,18,4,178,0,9,126,33,10,32,0,0,4,17,11,10,0,1,0,2,7,55,0,43,9,3,0,24,0,22,2,0,0,27,0,20,4,3,0,3,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,4,2,1,0,4,0,4,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,38,33,3,1,27,1,17,9,0,0,38,0,21,17,0,0,9,0,0,7,2,0,2,0,0,0,1,1,0,0,0,0,0,0
95BB12S1,626,1,276,259,67,23,258,1,159,76,17,5,261,0,108,121,24,8,91,0,6,59,20,6,13,0,1,3,6,3,3,0,2,0,0,1,303,0,107,140,42,14,67,0,37,25,3,2,155,0,64,69,18,4,65,0,3,43,15,4,13,0,1,3,6,3,3,0,2,0,0,1,186,0,103,64,12,7,113,0,74,28,8,3,63,0,27,31,1,4,10,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,5,5,0,1,8,1,3,4,0,0,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,0,61,50,13,1,70,0,45,19,6,0,41,0,15,21,5,0,14,0,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0
95BB12S2,504,0,121,268,80,35,53,0,32,13,6,2,175,0,79,82,12,2,206,0,9,156,32,9,52,0,1,14,24,13,18,0,0,3,6,9,412,0,80,231,71,30,14,0,9,3,1,1,130,0,61,61,8,0,199,0,9,150,32,8,51,0,1,14,24,12,18,0,0,3,6,9,64,0,27,24,9,4,34,0,19,9,5,1,29,0,8,15,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,12,0,1,5,0,4,1,0,0,15,0,9,6,0,0,5,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0
95BB13S1,508,0,150,253,67,38,76,0,58,14,1,3,184,0,84,82,16,2,195,0,8,145,29,13,39,0,0,10,18,11,14,0,0,2,3,9,305,0,34,187,53,31,7,0,5,1,0,1,75,0,27,39,7,2,170,0,2,135,25,8,39,0,0,10,18,11,14,0,0,2,3,9,150,0,87,49,10,4,54,0,42,10,1,1,78,0,39,33,6,0,18,0,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,8,2,1,3,0,1,2,0,0,15,0,8,5,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,20,9,2,2,12,0,10,1,0,1,16,0,10,5,1,0,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
95BB13S2,603,0,193,289,88,33,147,0,104,33,6,4,282,0,83,164,27,8,136,0,5,84,34,13,31,0,0,6,19,6,7,0,1,2,2,2,433,0,103,234,73,23,60,0,44,14,2,0,216,0,56,136,18,6,120,0,3,76,32,9,31,0,0,6,19,6,6,0,0,2,2,2,100,0,46,34,10,10,54,0,34,12,4,4,34,0,11,16,5,2,12,0,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,1,0,1,0,0,1,0,0,3,0,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,41,19,4,0,32,0,26,6,0,0,29,0,14,11,4,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
95BB13S3,576,0,126,337,82,31,32,0,21,10,1,0,232,0,94,120,16,2,255,0,8,193,42,12,47,0,3,13,20,11,10,0,0,1,3,6,519,0,103,308,79,29,17,0,9,8,0,0,202,0,83,101,16,2,244,0,8,185,40,11,47,0,3,13,20,11,9,0,0,1,3,5,6,0,5,1,0,0,4,0,4,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,18,27,2,2,10,0,8,2,0,0,27,0,10,17,0,0,11,0,0,8,2,1,0,0,0,0,0,0,1,0,0,0,0,1
95BB14S1,551,0,108,295,89,59,21,0,14,7,0,0,147,0,80,57,9,1,240,0,11,192,29,8,92,0,2,29,41,20,51,0,1,10,10,30,501,0,90,269,87,55,14,0,11,3,0,0,124,0,68,49,7,0,224,0,8,180,29,7,90,0,2,28,41,19,49,0,1,9,10,29,7,0,1,5,1,0,3,0,1,2,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,17,21,1,4,4,0,2,2,0,0,19,0,12,5,1,1,16,0,3,12,0,1,2,0,0,1,0,1,2,0,0,1,0,1
95BB14S2,621,0,184,309,80,48,38,0,30,5,1,2,214,0,136,63,10,5,254,0,13,206,23,12,82,0,4,25,37,16,33,0,1,10,9,13,525,0,138,273,73,41,19,0,15,2,1,1,170,0,108,51,6,5,230,0,11,189,21,9,75,0,3,22,36,14,31,0,1,9,9,12,22,0,12,5,2,3,5,0,4,1,0,0,12,0,8,3,1,0,2,0,0,0,1,1,2,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,34,30,5,4,14,0,11,2,0,1,31,0,20,8,3,0,22,0,2,17,1,2,5,0,1,2,1,1,1,0,0,1,0,0
95BB15S1,706,0,161,385,86,74,48,0,37,6,3,2,260,0,104,134,20,2,286,0,16,210,41,19,70,0,3,29,18,20,42,0,1,6,4,31,575,0,100,332,75,68,23,0,16,4,2,1,187,0,68,105,14,0,258,0,12,191,38,17,67,0,3,27,17,20,40,0,1,5,4,30,39,0,21,12,4,2,12,0,10,1,0,1,19,0,11,5,3,0,8,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,40,41,7,4,13,0,11,1,1,0,54,0,25,24,3,2,20,0,4,13,2,1,3,0,0,2,1,0,2,0,0,1,0,1
95BB15S2,581,0,215,237,81,48,122,0,86,29,5,2,244,0,116,106,18,4,160,0,12,96,36,16,41,0,0,6,20,15,14,0,1,0,2,11,374,0,102,164,67,41,38,0,28,8,2,0,147,0,64,68,12,3,137,0,9,82,33,13,38,0,0,6,18,14,14,0,1,0,2,11,82,0,49,21,9,3,36,0,26,9,1,0,37,0,23,9,4,1,8,0,0,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,64,51,5,4,47,0,32,11,2,2,60,0,29,29,2,0,15,0,3,11,0,1,2,0,0,0,1,1,0,0,0,0,0,0
95BB16S1,562,0,107,294,101,60,35,0,25,6,4,0,148,0,67,71,8,2,236,0,11,177,36,12,100,0,3,36,44,17,43,0,1,4,9,29,509,0,91,263,95,60,23,0,18,4,1,0,120,0,60,51,7,2,226,0,9,170,35,12,98,0,3,34,44,17,42,0,1,4,8,29,4,0,1,2,1,0,0,0,0,0,0,0,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,15,29,5,0,12,0,7,2,3,0,25,0,6,19,0,0,9,0,2,6,1,0,2,0,0,2,0,0,1,0,0,0,1,0
95BB16S2,614,0,141,348,80,45,26,0,19,7,0,0,189,0,105,69,12,3,282,0,14,237,22,9,80,0,1,29,34,16,37,0,2,6,12,17,549,0,116,317,75,41,18,0,14,4,0,0,157,0,86,59,10,2,261,0,13,220,21,7,77,0,1,28,32,16,36,0,2,6,12,16,25,0,13,10,1,1,6,0,4,2,0,0,12,0,9,3,0,0,7,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,12,21,3,3,2,0,1,1,0,0,19,0,10,7,1,1,14,0,1,12,0,1,3,0,0,1,2,0,1,0,0,0,0,1
95BB17S1,727,0,255,381,60,31,99,0,71,25,1,2,361,0,173,170,15,3,224,0,8,177,24,15,33,0,1,7,16,9,10,0,2,2,4,2,577,0,175,327,49,26,47,0,34,11,1,1,281,0,131,140,8,2,209,0,7,169,21,12,31,0,1,6,15,9,9,0,2,1,4,2,66,0,33,23,6,4,27,0,17,9,0,1,30,0,15,10,4,1,9,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,46,29,5,1,24,0,20,4,0,0,49,0,26,20,3,0,5,0,0,3,1,1,2,0,0,1,1,0,1,0,0,1,0,0
95BB17S2,672,0,207,340,82,43,101,0,63,29,7,2,276,0,135,122,16,3,206,0,9,160,26,11,61,0,0,25,23,13,28,0,0,4,10,14,493,0,115,273,67,38,28,0,19,8,0,1,185,0,88,84,11,2,194,0,8,152,25,9,58,0,0,25,21,12,28,0,0,4,10,14,110,0,58,42,7,3,51,0,29,15,6,1,54,0,29,23,1,1,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,34,24,8,2,22,0,15,6,1,0,36,0,18,14,4,0,7,0,1,4,1,1,3,0,0,0,2,1,0,0,0,0,0,0
95BB18S1,726,0,279,352,66,29,148,0,115,29,4,0,349,0,155,163,22,9,187,0,9,145,28,5,28,0,0,12,10,6,14,0,0,3,2,9,466,0,111,276,56,23,43,0,29,12,2,0,218,0,76,123,14,5,164,0,6,126,28,4,27,0,0,12,10,5,14,0,0,3,2,9,112,0,69,34,4,5,46,0,38,8,0,0,53,0,30,16,4,3,12,0,1,10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,24,0,18,5,1,0,13,0,11,2,0,0,11,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,81,37,5,1,46,0,37,7,2,0,67,0,42,21,3,1,11,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95BB18S2,912,0,182,548,130,52,45,0,26,15,3,1,334,0,144,166,21,3,403,0,11,321,57,14,101,0,0,40,39,22,29,0,1,6,10,12,818,0,148,503,119,48,29,0,20,9,0,0,276,0,117,143,14,2,388,0,10,309,57,12,96,0,0,36,38,22,29,0,1,6,10,12,8,0,3,2,3,0,4,0,2,0,2,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,31,43,8,4,12,0,4,6,1,1,54,0,26,21,6,1,15,0,1,12,0,2,5,0,0,4,1,0,0,0,0,0,0,0
95BB19S1,641,0,201,318,85,37,112,0,76,29,6,1,290,0,121,147,17,5,189,0,4,132,41,12,41,0,0,8,19,14,9,0,0,2,2,5,525,0,137,276,76,36,51,0,37,12,1,1,245,0,96,127,17,5,180,0,4,128,37,11,40,0,0,7,19,14,9,0,0,2,2,5,43,0,23,16,4,0,35,0,21,11,3,0,7,0,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,41,26,5,1,26,0,18,6,2,0,38,0,23,15,0,0,8,0,0,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0
95BB19S2,599,0,90,367,88,54,18,0,11,7,0,0,201,0,74,108,16,3,306,0,3,237,47,19,58,0,2,14,21,21,16,0,0,1,4,11,559,0,79,341,87,52,13,0,11,2,0,0,173,0,63,93,15,2,300,0,3,232,47,18,57,0,2,13,21,21,16,0,0,1,4,11,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,10,25,1,1,5,0,0,5,0,0,26,0,10,14,1,1,5,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
